hour_ending,cooling,poolpump,plugload,other,total,,,,,,,,
7743,28.4986007,930.919836,3.067130088,7.156636872,969.6422037,,,,,,,,
7744,21.49660685,777.295134,51.54179028,120.2641773,970.5977084,,,,,,,,
7745,9.098055676,646.599492,213.8072115,498.8834935,1368.388253,,,,,,,,
7746,1.654191941,451.702482,571.239114,1332.891266,2357.487054,,,,,,,,
7747,0,343.9359,1000.003219,2333.340845,3677.279964,,,,,,,,
7748,0,314.128122,1018.699382,2376.965226,3709.79273,,,,,,,,
7749,0,252.21966,1005.64445,2346.503716,3604.367826,,,,,,,,
7750,0,181.139574,972.8337064,2269.945315,3423.918595,,,,,,,,
7751,0,126.10983,973.9874019,2272.637271,3372.734503,,,,,,,,
7752,0,139.867266,850.5831918,1984.694114,2975.144572,,,,,,,,
7753,0,149.03889,768.2733097,1792.637723,2709.949922,,,,,,,,
7754,0,114.6453,755.2875492,1762.337615,2632.270464,,,,,,,,
7755,0,144.453078,743.9365457,1735.85194,2624.241564,,,,,,,,
7756,0,165.089232,747.0190742,1743.044506,2655.152813,,,,,,,,
7757,0,162.796326,786.1251419,1834.291998,2783.213466,,,,,,,,
7758,0,217.82607,755.7061933,1763.314451,2736.846714,,,,,,,,
7759,0,401.25855,752.3423181,1755.465409,2909.066277,,,,,,,,
7760,0,525.075474,474.0897672,1106.209457,2105.374698,,,,,,,,
7761,0,642.01368,147.1984472,343.4630434,1132.675171,,,,,,,,
7762,0,882.76881,85.2689456,198.9608731,1166.998629,,,,,,,,
7763,0,934.9699064,31.16566355,72.71988161,1038.855452,,,,,,,,
7764,0,984.4377229,32.81459076,76.56737845,1093.819692,,,,,,,,
7765,1.654191941,1070.787102,16.51280461,38.52987743,1127.483976,,,,,,,,
7766,5.376123809,897.2185843,29.90728614,69.78366767,1002.285662,,,,,,,,
7767,9.098055676,930.919836,140.9297991,328.836198,1409.783889,,,,,,,,
7768,9.098055676,777.295134,325.1337417,758.6453973,1870.172329,,,,,,,,
7769,1.654191941,646.599492,540.8264775,1261.928447,2451.008609,,,,,,,,
7770,0,451.702482,903.620292,2108.447348,3463.770122,,,,,,,,
7771,0,343.9359,1160.140787,2706.995169,4211.071856,,,,,,,,
7772,0,314.128122,1163.098892,2713.897416,4191.12443,,,,,,,,
7773,0,252.21966,1098.526298,2563.228028,3913.973985,,,,,,,,
7774,0,181.139574,1108.876815,2587.379234,3877.395623,,,,,,,,
7775,0,126.10983,1116.172609,2604.402754,3846.685192,,,,,,,,
7776,0,139.867266,994.3081303,2320.052304,3454.2277,,,,,,,,
7777,0,149.03889,978.2487728,2282.58047,3409.868133,,,,,,,,
7778,0,114.6453,960.7467418,2241.742398,3317.134439,,,,,,,,
7779,0,144.453078,949.2150868,2214.835203,3308.503367,,,,,,,,
7780,0,165.089232,918.6365072,2143.485184,3227.210923,,,,,,,,
7781,0,162.796326,977.4936521,2280.818521,3421.1085,,,,,,,,
7782,0,217.82607,943.1606083,2200.708086,3361.694764,,,,,,,,
7783,0,401.25855,911.6153427,2127.102466,3439.976359,,,,,,,,
7784,0,525.075474,678.4650544,1583.085127,2786.625655,,,,,,,,
7785,0,642.01368,207.5957467,484.3900757,1333.999502,,,,,,,,
7786,0,882.76881,68.82980302,160.6028737,1112.201487,,,,,,,,
7787,0,1063.908384,10.86871602,25.36033737,1100.137437,,,,,,,,
7788,0,979.198337,32.63994457,76.15987066,1087.998152,,,,,,,,
7789,0,936.0688666,31.20229555,72.80535629,1040.076518,,,,,,,,
7790,0,815.5115338,27.18371779,63.42867485,906.1239264,,,,,,,,
7791,0,930.919836,9.294344452,21.68680372,961.9009842,,,,,,,,
7792,0,777.295134,62.61067806,146.0915821,985.9973942,,,,,,,,
7793,0,646.599492,244.1484091,569.6796212,1460.427522,,,,,,,,
7794,0,451.702482,625.0440156,1458.436036,2535.182534,,,,,,,,
7795,0,343.9359,1046.281695,2441.323955,3831.54155,,,,,,,,
7796,0,314.128122,1029.899699,2403.099298,3747.127118,,,,,,,,
7797,0,252.21966,1000.586273,2334.701303,3587.507236,,,,,,,,
7798,0,181.139574,894.8531285,2087.990633,3163.983336,,,,,,,,
7799,0,126.10983,949.9007373,2216.435054,3292.445621,,,,,,,,
7800,0,139.867266,863.4573612,2014.733843,3018.05847,,,,,,,,
7801,0,149.03889,785.6156994,1833.103299,2767.757888,,,,,,,,
7802,0,114.6453,836.1585004,1951.036501,2901.840301,,,,,,,,
7803,0,144.453078,856.662111,1998.878259,2999.993448,,,,,,,,
7804,0,165.089232,762.5549652,1779.294919,2706.939116,,,,,,,,
7805,0,162.796326,797.3856751,1860.566575,2820.748576,,,,,,,,
7806,0,217.82607,832.2415493,1941.896948,2991.964568,,,,,,,,
7807,0,401.25855,746.862599,1742.679398,2890.800547,,,,,,,,
7808,0,525.075474,487.3374438,1137.120702,2149.53362,,,,,,,,
7809,0,642.01368,219.0971145,511.2266005,1372.337395,,,,,,,,
7810,0,882.76881,125.9151759,293.8020771,1302.486063,,,,,,,,
7811,0,1063.908384,38.92663314,90.82881065,1193.663828,,,,,,,,
7812,0,1151.038812,45.58554094,106.3662622,1302.990615,,,,,,,,
7813,0,956.5632817,31.88544272,74.39936636,1062.848091,,,,,,,,
7814,0,1029.514794,18.45341128,43.05795966,1091.026165,,,,,,,,
7815,0.160023781,930.919836,16.5614815,38.64345684,986.2847981,,,,,,,,
7816,1.960291316,777.295134,104.2097532,243.1560908,1126.621269,,,,,,,,
7817,1.960291316,646.599492,235.5644906,549.6504782,1433.774752,,,,,,,,
7818,0,451.702482,568.8040876,1327.209538,2347.716107,,,,,,,,
7819,0,343.9359,892.3978232,2082.261587,3318.595311,,,,,,,,
7820,0,314.128122,907.2083756,2116.819543,3338.156041,,,,,,,,
7821,0,252.21966,944.3722775,2203.535314,3400.127252,,,,,,,,
7822,0,181.139574,936.655693,2185.52995,3303.325217,,,,,,,,
7823,0,126.10983,930.0894416,2170.208697,3226.407969,,,,,,,,
7824,0,139.867266,886.0385981,2067.423396,3093.32926,,,,,,,,
7825,0,149.03889,756.4106318,1764.958141,2670.407663,,,,,,,,
7826,0,114.6453,793.5853257,1851.699093,2759.929719,,,,,,,,
7827,0,144.453078,781.8128191,1824.229911,2750.495808,,,,,,,,
7828,0,165.089232,742.2017299,1731.804036,2639.094998,,,,,,,,
7829,0,162.796326,783.2949724,1827.688269,2773.779567,,,,,,,,
7830,0,217.82607,778.1670086,1815.72302,2811.716099,,,,,,,,
7831,0,401.25855,684.6588057,1597.537213,2683.454569,,,,,,,,
7832,0,525.075474,474.2101965,1106.490459,2105.776129,,,,,,,,
7833,0,642.01368,171.4657374,400.0867205,1213.566138,,,,,,,,
7834,0,882.76881,114.1303078,266.3040516,1263.203169,,,,,,,,
7835,0,1063.908384,81.38903792,189.9077551,1335.205177,,,,,,,,
7836,0,1151.038812,22.48269719,52.45962677,1225.981136,,,,,,,,
7837,0,1070.787102,81.69850946,190.6298554,1343.115467,,,,,,,,
7838,1.960291316,1029.514794,68.28216473,159.325051,1259.082301,,,,,,,,
7839,4.120612358,930.919836,172.1455432,401.6729342,1508.858926,,,,,,,,
7840,4.120612358,777.295134,95.49943681,222.8320192,1099.747202,,,,,,,,
7841,0.160023781,646.599492,212.5004069,495.8342827,1355.094205,,,,,,,,
7842,0,451.702482,617.827948,1441.598545,2511.128975,,,,,,,,
7843,0,343.9359,1014.351289,2366.819675,3725.106864,,,,,,,,
7844,0,314.128122,1064.45091,2483.718789,3862.297821,,,,,,,,
7845,0,252.21966,995.9030829,2323.77386,3571.896603,,,,,,,,
7846,0,181.139574,979.9529724,2286.556936,3447.649482,,,,,,,,
7847,0,126.10983,922.0806246,2151.521457,3199.711912,,,,,,,,
7848,0,139.867266,912.7747952,2129.807855,3182.449917,,,,,,,,
7849,0,149.03889,789.0480675,1841.112158,2779.199115,,,,,,,,
7850,0,114.6453,773.2321055,1804.208246,2692.085652,,,,,,,,
7851,0,144.453078,747.5495453,1744.282272,2636.284896,,,,,,,,
7852,0,165.089232,729.616474,1702.438439,2597.144145,,,,,,,,
7853,0,162.796326,758.9674606,1770.924075,2692.687861,,,,,,,,
7854,0,217.82607,742.819834,1733.246279,2693.892183,,,,,,,,
7855,0,401.25855,725.4255003,1692.659501,2819.343551,,,,,,,,
7856,0,525.075474,524.4309139,1223.672132,2273.17852,,,,,,,,
7857,0,642.01368,141.1767682,329.4124592,1112.602907,,,,,,,,
7858,0,882.76881,82.96334843,193.5811463,1159.313305,,,,,,,,
7859,0,870.942459,29.0314153,67.73996903,967.7138433,,,,,,,,
7860,1.654191941,958.824099,31.9608033,74.5752077,1067.014302,,,,,,,,
7861,12.81998754,1070.787102,19.2321449,44.87500476,1147.714239,,,,,,,,
7862,23.17129052,1029.514794,20.16483038,47.05127088,1119.902186,,,,,,,,
7863,29.55690658,930.919836,164.427609,383.664421,1508.568773,,,,,,,,
7864,32.61711752,777.295134,182.7878557,426.5049965,1419.205104,,,,,,,,
7865,14.2127669,646.599492,211.7195459,494.0122737,1366.544079,,,,,,,,
7866,1.654191941,451.702482,729.7141199,1702.66628,2885.737074,,,,,,,,
7867,0,343.9359,1046.596476,2442.058443,3832.590819,,,,,,,,
7868,0,314.128122,1054.259691,2459.939279,3828.327092,,,,,,,,
7869,0,252.21966,1118.160677,2609.041581,3979.421918,,,,,,,,
7870,0,181.139574,1065.566267,2486.32129,3733.027131,,,,,,,,
7871,0,126.10983,1062.10408,2478.242853,3666.456763,,,,,,,,
7872,0,139.867266,930.672855,2171.569995,3242.110116,,,,,,,,
7873,0,149.03889,808.9797591,1887.619438,2845.638087,,,,,,,,
7874,0,114.6453,809.301881,1888.371056,2812.318237,,,,,,,,
7875,0,144.453078,775.6105045,1809.757844,2729.821426,,,,,,,,
7876,0,165.089232,744.0684507,1736.159718,2645.317401,,,,,,,,
7877,0,162.796326,759.1481044,1771.345577,2693.290007,,,,,,,,
7878,0,217.82607,752.2738423,1755.305632,2725.405544,,,,,,,,
7879,0,401.25855,807.0792786,1883.184984,3091.522812,,,,,,,,
7880,0,525.075474,582.5399629,1359.259914,2466.87535,,,,,,,,
7881,0,642.01368,478.1491678,1115.681392,2235.844239,,,,,,,,
7882,0,882.76881,248.8782178,580.7158415,1712.362869,,,,,,,,
7883,0,1063.908384,195.5042407,456.1765617,1715.589186,,,,,,,,
7884,1.654191941,1151.038812,194.3244165,453.4236384,1800.441059,,,,,,,,
7885,24.03470718,1070.787102,209.7912759,489.512977,1794.126062,,,,,,,,
7886,37.52694956,1029.514794,130.5797599,304.6861065,1502.30761,,,,,,,,
7887,42.38742803,930.919836,165.9115642,387.1269831,1526.345811,,,,,,,,
7888,23.93421159,777.295134,380.5160719,887.8708345,2069.616252,,,,,,,,
7889,7.575071835,646.599492,499.6140426,1165.766099,2319.554706,,,,,,,,
7890,0,451.702482,949.8309603,2216.272241,3617.805683,,,,,,,,
7891,0,343.9359,1434.866318,3348.021409,5126.823627,,,,,,,,
7892,0,314.128122,1402.09049,3271.544477,4987.76309,,,,,,,,
7893,0,252.21966,1383.985609,3229.299755,4865.505024,,,,,,,,
7894,0,181.139574,1388.027495,3238.730823,4807.897892,,,,,,,,
7895,0,126.10983,1310.71889,3058.344078,4495.172798,,,,,,,,
7896,0,139.867266,1157.675866,2701.243687,3998.786818,,,,,,,,
7897,0,149.03889,1017.991741,2375.314063,3542.344694,,,,,,,,
7898,0,114.6453,951.5938236,2220.385588,3286.624712,,,,,,,,
7899,0,144.453078,923.8638904,2155.682411,3223.999379,,,,,,,,
7900,0,165.089232,910.928793,2125.500517,3201.518542,,,,,,,,
7901,0,162.796326,938.0517553,2188.787429,3289.63551,,,,,,,,
7902,0,217.82607,924.5536674,2157.291891,3299.671628,,,,,,,,
7903,0,401.25855,886.5050413,2068.511763,3356.275354,,,,,,,,
7904,0,525.075474,642.7566202,1499.765447,2667.597541,,,,,,,,
7905,0,642.01368,371.4452454,866.7055725,1880.164498,,,,,,,,
7906,0,882.76881,253.0329759,590.410277,1726.212063,,,,,,,,
7907,0,1063.908384,19.50592799,45.51383199,1128.928144,,,,,,,,
7908,0,949.3209242,31.64403081,73.83607188,1054.801027,,,,,,,,
7909,1.654191941,1070.787102,80.96845478,188.9263945,1342.336143,,,,,,,,
7910,5.376123809,1029.514794,29.53832776,68.92276478,1133.35201,,,,,,,,
7911,5.376123809,930.919836,48.02729183,112.0636809,1096.386933,,,,,,,,
7912,9.258079457,777.295134,39.82180733,92.91755043,919.2925712,,,,,,,,
7913,5.376123809,646.599492,178.1057458,415.5800735,1245.661435,,,,,,,,
7914,0,451.702482,567.1848045,1323.431211,2342.318497,,,,,,,,
7915,0,343.9359,983.7320949,2295.374888,3623.042883,,,,,,,,
7916,0,314.128122,1033.276601,2410.978736,3758.38346,,,,,,,,
7917,0,252.21966,972.2333415,2268.544463,3492.997465,,,,,,,,
7918,0,181.139574,944.7727225,2204.469686,3330.381982,,,,,,,,
7919,0,126.10983,1047.271089,2443.632542,3617.013461,,,,,,,,
7920,0,139.867266,899.8282166,2099.599172,3139.294655,,,,,,,,
7921,0,149.03889,827.586741,1931.035729,2907.66136,,,,,,,,
7922,0,114.6453,763.296382,1781.024891,2658.966573,,,,,,,,
7923,0,144.453078,719.4886123,1678.806762,2542.748452,,,,,,,,
7924,0,165.089232,733.2294629,1710.868747,2609.187442,,,,,,,,
7925,0,162.796326,732.8334329,1709.944677,2605.574436,,,,,,,,
7926,0,217.82607,736.7379634,1719.055248,2673.619281,,,,,,,,
7927,0,401.25855,744.5743971,1737.34026,2883.173207,,,,,,,,
7928,0,525.075474,700.2033245,1633.807757,2859.086556,,,,,,,,
7929,0,642.01368,336.1582732,784.3693042,1762.541257,,,,,,,,
7930,0,882.76881,197.7877473,461.5047436,1542.061301,,,,,,,,
7931,0,1063.908384,119.9538838,279.8923956,1463.754663,,,,,,,,
7932,0.160023781,1151.038812,129.9806603,303.2882073,1584.467703,,,,,,,,
7933,5.920879893,1070.787102,139.2412796,324.8963192,1540.845581,,,,,,,,
7934,5.920879893,1029.514794,223.6611136,521.8759317,1780.972719,,,,,,,,
7935,9.881468471,930.919836,330.360603,770.841407,2042.003315,,,,,,,,
7936,5.920879893,777.295134,262.7928377,613.1832879,1659.192139,,,,,,,,
7937,0,646.599492,204.0969518,476.2262208,1326.922665,,,,,,,,
7938,0,451.702482,465.5148546,1086.201327,2003.418664,,,,,,,,
7939,0,343.9359,848.3373841,1979.453896,3171.72718,,,,,,,,
7940,0,314.128122,899.2445453,2098.237272,3311.60994,,,,,,,,
7941,0,252.21966,970.8139861,2265.232634,3488.26628,,,,,,,,
7942,0,181.139574,952.6009666,2222.735589,3356.476129,,,,,,,,
7943,0,126.10983,942.5543347,2199.293448,3267.957612,,,,,,,,
7944,0,139.867266,861.6508762,2010.518711,3012.036853,,,,,,,,
7945,0,149.03889,795.6116753,1856.427242,2801.077808,,,,,,,,
7946,0,114.6453,816.3472646,1904.810284,2835.802849,,,,,,,,
7947,0,144.453078,762.1822076,1778.425151,2685.060437,,,,,,,,
7948,0,165.089232,736.8424654,1719.299086,2621.230783,,,,,,,,
7949,0,162.796326,746.141321,1740.996416,2649.934063,,,,,,,,
7950,0,217.82607,731.6195612,1707.112309,2656.557941,,,,,,,,
7951,0,401.25855,728.4363363,1699.684785,2829.379671,,,,,,,,
7952,0,525.075474,417.3657239,973.8533558,1916.294554,,,,,,,,
7953,0,642.01368,160.0847919,373.5311811,1175.629653,,,,,,,,
7954,0,882.76881,66.46822168,155.0925173,1104.329549,,,,,,,,
7955,0,1063.908384,29.35371359,68.49199837,1161.754096,,,,,,,,
7956,0,1008.755965,33.62519883,78.45879728,1120.839961,,,,,,,,
7957,0,1070.787102,68.61686016,160.106007,1299.509969,,,,,,,,
7958,0,1029.514794,8.790232962,20.51054358,1058.815571,,,,,,,,
7959,0,930.919836,48.59256002,113.38264,1092.895036,,,,,,,,
7960,0,777.295134,27.77527895,64.80898423,869.8793972,,,,,,,,
7961,0,646.599492,111.1721573,259.4017004,1017.17335,,,,,,,,
7962,0,451.702482,557.3849624,1300.564912,2309.652357,,,,,,,,
7963,0,343.9359,999.4903665,2332.144188,3675.570455,,,,,,,,
7964,0,314.128122,1026.574033,2395.339411,3736.041567,,,,,,,,
7965,0,252.21966,980.9556236,2288.896455,3522.071739,,,,,,,,
7966,0,181.139574,940.0156636,2193.369882,3314.525119,,,,,,,,
7967,0,126.10983,898.3553221,2096.162418,3120.62757,,,,,,,,
7968,0,139.867266,872.5500907,2035.950212,3048.367568,,,,,,,,
7969,0,149.03889,777.4262745,1813.99464,2740.459805,,,,,,,,
7970,0,114.6453,759.5027443,1772.17307,2646.321114,,,,,,,,
7971,0,144.453078,740.2633649,1727.281185,2611.997628,,,,,,,,
7972,0,165.089232,724.8593652,1691.338519,2581.287116,,,,,,,,
7973,0,162.796326,763.845027,1782.305063,2708.946416,,,,,,,,
7974,0,217.82607,762.5106948,1779.191621,2759.528386,,,,,,,,
7975,0,401.25855,755.7747068,1763.474316,2920.507573,,,,,,,,
7976,0,525.075474,506.3659347,1181.520514,2212.961923,,,,,,,,
7977,0,642.01368,288.4064603,672.9484073,1603.368548,,,,,,,,
7978,0,882.76881,115.6783387,269.9161237,1268.363272,,,,,,,,
7979,0,1063.908384,155.822507,363.5858496,1583.316741,,,,,,,,
7980,0,1031.603131,34.38677104,80.23579908,1146.225701,,,,,,,,
7981,0,1070.787102,113.4013037,264.603042,1448.791448,,,,,,,,
7982,0,1029.514794,155.9284463,363.8330413,1549.276282,,,,,,,,
7983,0,930.919836,241.4949671,563.4882566,1735.90306,,,,,,,,
7984,0,777.295134,272.190376,635.1108773,1684.596387,,,,,,,,
7985,0,646.599492,369.8344813,862.947123,1879.381096,,,,,,,,
7986,0,451.702482,807.0341292,1883.079635,3141.816246,,,,,,,,
7987,0,343.9359,1108.693374,2586.951205,4039.580479,,,,,,,,
7988,0,314.128122,1168.157438,2725.700689,4207.986249,,,,,,,,
7989,0,252.21966,1186.294402,2768.020271,4206.534333,,,,,,,,
7990,0,181.139574,1104.708203,2577.652473,3863.50025,,,,,,,,
7991,0,126.10983,1124.950551,2624.884619,3875.945001,,,,,,,,
7992,0,139.867266,1077.045818,2513.106908,3730.019992,,,,,,,,
7993,0,149.03889,991.9781918,2314.615781,3455.632863,,,,,,,,
7994,0,114.6453,963.1554288,2247.362667,3325.163396,,,,,,,,
7995,0,144.453078,958.6089227,2236.754153,3339.816154,,,,,,,,
7996,0,165.089232,913.1568034,2130.699208,3208.945243,,,,,,,,
7997,0,162.796326,939.2081043,2191.485577,3293.490007,,,,,,,,
7998,0,217.82607,936.9705379,2186.264588,3341.061196,,,,,,,,
7999,0,401.25855,864.8872741,2018.070306,3284.21613,,,,,,,,
8000,0,525.075474,719.9543816,1679.893557,2924.923413,,,,,,,,
8001,0,642.01368,296.5479402,691.9451938,1630.506814,,,,,,,,
8002,0,882.76881,156.2090129,364.4876967,1403.46552,,,,,,,,
8003,0,1063.908384,240.9109839,562.1256291,1866.944997,,,,,,,,
8004,0,1151.038812,156.7192711,365.6782992,1673.436382,,,,,,,,
8005,0,1070.787102,145.4115807,339.2936882,1555.492371,,,,,,,,
8006,0,1029.514794,157.5457852,367.606832,1554.667411,,,,,,,,
8007,0,930.919836,238.4268707,556.3293649,1725.676072,,,,,,,,
8008,0,777.295134,248.040337,578.7607863,1604.096257,,,,,,,,
8009,0,646.599492,536.2995223,1251.365552,2434.264566,,,,,,,,
8010,0,451.702482,900.9648956,2102.251423,3454.918801,,,,,,,,
8011,0,343.9359,1144.603664,2670.741882,4159.281446,,,,,,,,
8012,0,314.128122,1072.600523,2502.734553,3889.463198,,,,,,,,
8013,0,252.21966,1148.718281,2680.342656,4081.280598,,,,,,,,
8014,0,181.139574,1027.557491,2397.634147,3606.331212,,,,,,,,
8015,0,126.10983,964.1255706,2249.626331,3339.861732,,,,,,,,
8016,0,139.867266,918.1942923,2142.453349,3200.514907,,,,,,,,
8017,0,149.03889,772.5487167,1802.613672,2724.201279,,,,,,,,
8018,0,114.6453,793.7057752,1851.980142,2760.331217,,,,,,,,
8019,0,144.453078,788.5571125,1839.966596,2772.976786,,,,,,,,
8020,0,165.089232,779.6565108,1819.198525,2763.944268,,,,,,,,
8021,0,162.796326,797.8674206,1861.690648,2822.354395,,,,,,,,
8022,0,217.82607,792.9200847,1850.146864,2860.893019,,,,,,,,
8023,0,401.25855,717.2360289,1673.550734,2792.045313,,,,,,,,
8024,0,525.075474,607.8309697,1418.272263,2551.178706,,,,,,,,
8025,0,642.01368,278.7718182,650.4675758,1571.253074,,,,,,,,
8026,3.887351062,882.76881,63.35009164,147.8168805,1097.823133,,,,,,,,
8027,51.52448202,1063.908384,18.26890863,42.62745348,1176.329228,,,,,,,,
8028,145.5142141,1151.038812,35.32080491,82.41521145,1414.289042,,,,,,,,
8029,191.2915373,924.6519572,30.82173191,71.91737445,1218.682601,,,,,,,,
8030,218.0042502,1029.514794,105.0628706,245.1466982,1597.728613,,,,,,,,
8031,250.6829493,930.919836,97.57479068,227.6745116,1506.852088,,,,,,,,
8032,247.0180306,777.295134,108.9188429,254.1439667,1387.375974,,,,,,,,
8033,183.8798694,646.599492,266.5516035,621.9537415,1718.984706,,,,,,,,
8034,65.1817,451.702482,815.5920491,1903.048115,3235.524346,,,,,,,,
8035,24.46625995,343.9359,1017.87553,2375.042904,3761.320594,,,,,,,,
8036,8.244576777,314.128122,1083.538067,2528.255491,3934.166257,,,,,,,,
8037,0,252.21966,1102.488092,2572.472215,3927.179967,,,,,,,,
8038,0,181.139574,1126.47424,2628.439893,3936.053707,,,,,,,,
8039,0,126.10983,1059.073563,2471.171648,3656.355041,,,,,,,,
8040,0,139.867266,908.8866697,2120.735563,3169.489498,,,,,,,,
8041,0,149.03889,758.9999628,1770.999913,2679.038766,,,,,,,,
8042,0,114.6453,771.152902,1799.356771,2685.154973,,,,,,,,
8043,0,144.453078,776.4980624,1811.828812,2732.779953,,,,,,,,
8044,0,165.089232,753.2938284,1757.6856,2676.06866,,,,,,,,
8045,0,162.796326,764.8686933,1784.693618,2712.358637,,,,,,,,
8046,0,217.82607,790.60001,1844.733357,2853.159437,,,,,,,,
8047,0,401.25855,761.8384389,1777.623024,2940.720013,,,,,,,,
8048,0,525.075474,684.3339042,1596.77911,2806.188488,,,,,,,,
8049,0,642.01368,474.0827951,1106.193188,2222.289664,,,,,,,,
8050,0,882.76881,174.4198228,406.9795866,1464.168219,,,,,,,,
8051,2.026385128,1063.908384,92.76960972,216.4624227,1375.166802,,,,,,,,
8052,13.56437392,1151.038812,94.52478943,220.557842,1479.685817,,,,,,,,
8053,15.05314666,1070.787102,100.220157,233.847033,1419.907439,,,,,,,,
8054,8.72586249,1029.514794,120.731113,281.7059303,1440.6777,,,,,,,,
8055,9.84244205,930.919836,185.4159094,432.6371219,1558.815309,,,,,,,,
8056,10.95902161,777.295134,257.8904652,601.7444188,1647.88904,,,,,,,,
8057,4.631737435,646.599492,404.6479529,944.1785567,2000.057739,,,,,,,,
8058,0,451.702482,780.1436112,1820.335093,3052.181186,,,,,,,,
8059,0,343.9359,1157.213879,2700.165718,4201.315496,,,,,,,,
8060,0,314.128122,1131.303009,2639.707021,4085.138152,,,,,,,,
8061,0,252.21966,1040.961672,2428.910567,3722.091899,,,,,,,,
8062,0,181.139574,1104.045776,2576.106811,3861.292162,,,,,,,,
8063,0,126.10983,1070.875977,2498.710613,3695.69642,,,,,,,,
8064,0,139.867266,921.5664188,2150.321644,3211.755329,,,,,,,,
8065,0,149.03889,861.0671608,2009.156709,3019.262759,,,,,,,,
8066,0,114.6453,783.7097923,1828.656182,2727.011274,,,,,,,,
8067,0,144.453078,769.1070984,1794.58323,2708.143406,,,,,,,,
8068,0,165.089232,771.1179282,1799.275166,2735.482326,,,,,,,,
8069,0,162.796326,785.824067,1833.58949,2782.209883,,,,,,,,
8070,0,217.82607,798.9417299,1864.19737,2880.96517,,,,,,,,
8071,0,401.25855,840.8607582,1962.008436,3204.127744,,,,,,,,
8072,0,525.075474,763.1297066,1780.635982,3068.841163,,,,,,,,
8073,0,642.01368,318.1955708,742.456332,1702.665583,,,,,,,,
8074,0,882.76881,167.5693676,390.995191,1441.333369,,,,,,,,
8075,0,1063.908384,11.61762946,27.10780207,1102.633816,,,,,,,,
8076,0,1027.303925,34.24346416,79.90141637,1141.448805,,,,,,,,
8077,23.52720313,1070.787102,65.47472324,152.7743542,1312.563383,,,,,,,,
8078,59.65925973,1029.514794,55.94072417,130.5283564,1275.643134,,,,,,,,
8079,50.55904027,930.919836,62.44416265,145.7030462,1189.626085,,,,,,,,
8080,52.71040108,777.295134,144.2847126,336.6643293,1310.954577,,,,,,,,
8081,41.62640379,646.599492,316.9256957,739.4932899,1744.644881,,,,,,,,
8082,0,451.702482,814.2326656,1899.87622,3165.811367,,,,,,,,
8083,0,343.9359,1025.482662,2392.792877,3762.211439,,,,,,,,
8084,0,314.128122,1100.827624,2568.59779,3983.553536,,,,,,,,
8085,0,252.21966,1119.00374,2611.008727,3982.232128,,,,,,,,
8086,0,181.139574,1105.076318,2578.51141,3864.727302,,,,,,,,
8087,0,126.10983,1061.115505,2475.936178,3663.161512,,,,,,,,
8088,0,139.867266,896.5264348,2091.895015,3128.288715,,,,,,,,
8089,0,149.03889,783.5406552,1828.261529,2760.841074,,,,,,,,
8090,0,114.6453,783.9832147,1829.294168,2727.922682,,,,,,,,
8091,0,144.453078,761.9087818,1777.787158,2684.149017,,,,,,,,
8092,0,165.089232,775.9138082,1810.465553,2751.468593,,,,,,,,
8093,0,162.796326,789.3676002,1841.857734,2794.02166,,,,,,,,
8094,0,217.82607,795.0145131,1855.033864,2867.874447,,,,,,,,
8095,0,401.25855,798.6489486,1863.514213,3063.421712,,,,,,,,
8096,0,525.075474,661.7248362,1544.024618,2730.824928,,,,,,,,
8097,0,642.01368,220.3151563,514.068698,1376.397534,,,,,,,,
8098,0,882.76881,112.8633744,263.3478735,1258.980058,,,,,,,,
8099,0,1063.908384,41.12543561,95.95934975,1200.993169,,,,,,,,
8100,0,1151.038812,20.06429692,46.81669282,1217.919802,,,,,,,,
8101,16.16972622,1070.787102,87.76674368,204.7890686,1379.51264,,,,,,,,
8102,27.93529788,1029.514794,19.15540555,44.69594629,1121.301444,,,,,,,,
8103,23.97337249,930.919836,60.89436404,142.0868494,1157.874422,,,,,,,,
8104,17.19991896,777.295134,143.0644899,333.8171431,1271.376686,,,,,,,,
8105,9.098055676,646.599492,241.4703522,563.4308217,1460.598722,,,,,,,,
8106,0,451.702482,787.2963789,1837.024884,3076.023745,,,,,,,,
8107,0,343.9359,1112.519992,2595.879982,4052.335874,,,,,,,,
8108,0,314.128122,1238.371198,2889.532795,4442.032115,,,,,,,,
8109,1.281998754,252.21966,1159.993776,2706.652145,4120.147579,,,,,,,,
8110,0.165419194,181.139574,1091.038933,2545.75751,3818.101436,,,,,,,,
8111,0,126.10983,1086.002558,2534.005968,3746.118356,,,,,,,,
8112,0,139.867266,882.2571327,2058.599976,3080.724375,,,,,,,,
8113,0,149.03889,798.4418292,1863.030935,2810.511654,,,,,,,,
8114,0,114.6453,810.2051007,1890.478568,2815.328969,,,,,,,,
8115,0,144.453078,778.500882,1816.502058,2739.456018,,,,,,,,
8116,0,165.089232,785.0759643,1831.843917,2782.009113,,,,,,,,
8117,0,162.796326,798.7104346,1863.657681,2825.164441,,,,,,,,
8118,0,217.82607,783.3456119,1827.806428,2828.97811,,,,,,,,
8119,0,401.25855,738.5527207,1723.289682,2863.100952,,,,,,,,
8120,0,525.075474,609.7578766,1422.768379,2557.601729,,,,,,,,
8121,0,642.01368,242.3407298,565.4617029,1449.816113,,,,,,,,
