hour_ending,cooling,poolpump,plugload,other,total,,,,,,
7530,0,201.356064,1671.554095,3900.292889,5773.203048,,,,,,
7531,0,153.3168,1998.113673,4662.265236,6813.695708,,,,,,
7532,0,140.029344,1891.691459,4413.946738,6445.667541,,,,,,
7533,0,112.43232,1877.993266,4381.984287,6372.409873,,,,,,
7534,0,80.746848,1827.811703,4264.893973,6173.452523,,,,,,
7535,0,56.21616,1421.077075,3315.846507,4793.139742,,,,,,
7536,0,62.348832,1283.188518,2994.106542,4339.643892,,,,,,
7537,0,66.43728,970.754548,2265.093945,3302.285773,,,,,,
7538,0,51.1056,830.7792728,1938.48497,2820.369843,,,,,,
7539,0,64.393056,830.5348174,1937.914574,2832.842447,,,,,,
7540,0,73.592064,828.6967113,1933.62566,2835.914435,,,,,,
7541,0,72.569952,726.4694691,1695.095428,2494.134849,,,,,,
7542,0,97.10064,936.8738836,2186.039062,3220.013585,,,,,,
7543,0,178.8696,1070.656306,2498.198046,3747.723952,,,,,,
7544,0,234.063648,1150.301658,2684.037203,4068.402509,,,,,,
7545,0,286.19136,992.7828496,2316.493316,3595.467525,,,,,,
7546,0,393.51312,926.3412157,2161.462837,3481.317172,,,,,,
7547,0,474.259968,1133.119594,2643.945719,4251.32528,,,,,,
7548,0,513.100224,1218.741604,2843.73041,4575.572238,,,,,,
7549,0,477.326304,1334.397794,3113.594853,4925.318951,,,,,,
7550,0,458.928288,1496.43457,3491.680663,5447.043521,,,,,,
7551,0,414.977472,1489.882074,3476.391506,5381.251052,,,,,,
7552,0.459153007,346.495968,1306.471839,3048.434292,4701.861252,,,,,,
7553,0,288.235584,1263.594833,2948.387943,4500.21836,,,,,,
7554,0,201.356064,1641.930838,3831.171955,5674.458857,,,,,,
7555,0,153.3168,1751.599688,4087.065938,5991.982426,,,,,,
7556,0,140.029344,1781.077499,4155.847498,6076.954341,,,,,,
7557,0,112.43232,1759.366866,4105.189353,5976.988539,,,,,,
7558,0,80.746848,1696.753668,3959.091892,5736.592408,,,,,,
7559,0,56.21616,1550.407746,3617.618073,5224.241979,,,,,,
7560,0,62.348832,1191.769193,2780.794785,4034.91281,,,,,,
7561,0,66.43728,881.9036065,2057.775082,3006.115968,,,,,,
7562,0,51.1056,828.7447106,1933.737658,2813.587969,,,,,,
7563,0,64.393056,807.1423885,1883.33224,2754.867684,,,,,,
7564,0,73.592064,799.8452096,1866.305489,2739.742763,,,,,,
7565,0,72.569952,812.001657,1894.670533,2779.242142,,,,,,
7566,0,97.10064,808.4295564,1886.335632,2791.865828,,,,,,
7567,0,178.8696,1332.349347,3108.815142,4620.034089,,,,,,
7568,0,234.063648,1512.388256,3528.905931,5275.357835,,,,,,
7569,0,286.19136,1273.154582,2970.694024,4530.039965,,,,,,
7570,0,393.51312,1320.084392,3080.196915,4793.794428,,,,,,
7571,0,474.259968,1068.524735,2493.224381,4036.009083,,,,,,
7572,5.624624341,513.100224,963.4763613,2248.11151,3730.312719,,,,,,
7573,23.18722688,477.326304,1028.087127,2398.869963,3927.47062,,,,,,
7574,56.08340458,458.928288,970.8983955,2265.42959,3751.339678,,,,,,
7575,148.512164,414.977472,1269.96987,2963.26303,4796.722535,,,,,,
7576,243.1132718,346.495968,1321.209976,3082.823277,4993.642493,,,,,,
7577,145.7659583,288.235584,1350.02187,3150.051029,4934.074441,,,,,,
7578,7.675201136,201.356064,1533.147213,3577.343497,5319.521976,,,,,,
7579,0,153.3168,1908.353007,4452.823682,6514.493489,,,,,,
7580,0,140.029344,1968.9124,4594.128934,6703.070678,,,,,,
7581,0,112.43232,1926.344334,4494.803446,6533.5801,,,,,,
7582,0,80.746848,1502.251539,3505.253591,5088.251978,,,,,,
7583,0,56.21616,1527.372969,3563.87026,5147.459389,,,,,,
7584,0,62.348832,1258.713339,2936.997792,4258.059963,,,,,,
7585,0,66.43728,974.6776271,2274.247796,3315.362704,,,,,,
7586,0,51.1056,1026.842576,2395.96601,3473.914186,,,,,,
7587,0,64.393056,858.1726323,2002.402809,2924.968497,,,,,,
7588,0,73.592064,820.7901206,1915.176948,2809.559133,,,,,,
7589,0,72.569952,761.731856,1777.374331,2611.676139,,,,,,
7590,0,97.10064,980.6723668,2288.235522,3366.008529,,,,,,
7591,0,178.8696,1345.503496,3139.508158,4663.881254,,,,,,
7592,0,234.063648,1246.701631,2908.970473,4389.735752,,,,,,
7593,0,286.19136,1192.482177,2782.458413,4261.13195,,,,,,
7594,0,393.51312,1247.343759,2910.46877,4551.325649,,,,,,
7595,0.459153007,474.259968,1213.979283,2832.618326,4521.31673,,,,,,
7596,40.73343103,513.100224,1284.51546,2997.20274,4835.551855,,,,,,
7597,70.75052207,477.326304,1305.067611,3045.15776,4898.302197,,,,,,
7598,312.0605896,458.928288,1378.719761,3217.012776,5366.721415,,,,,,
7599,486.0506285,414.977472,1383.926435,3229.161682,5514.116218,,,,,,
7600,472.0475236,346.495968,1429.160423,3334.707654,5582.411569,,,,,,
7601,424.8612122,288.235584,1526.606819,3562.082579,5801.786194,,,,,,
7602,214.7904269,201.356064,2138.147738,4989.011388,7543.305617,,,,,,
7603,37.60071442,153.3168,2219.031657,5177.740534,7587.689706,,,,,,
7604,21.05701026,140.029344,1818.039394,4242.091919,6221.217667,,,,,,
7605,0,112.43232,1472.873756,3436.705432,5022.011508,,,,,,
7606,0,80.746848,1315.640892,3069.828749,4466.216489,,,,,,
7607,0,56.21616,1384.696686,3230.958933,4671.871779,,,,,,
7608,0,62.348832,1209.0529,2821.123433,4092.525165,,,,,,
7609,0,66.43728,974.7934561,2274.518064,3315.7488,,,,,,
7610,0,51.1056,880.0015764,2053.337012,2984.444188,,,,,,
7611,0,64.393056,757.0236689,1766.388561,2587.805286,,,,,,
7612,0,73.592064,788.4385677,1839.689991,2701.720623,,,,,,
7613,0,72.569952,790.724367,1845.023523,2708.317842,,,,,,
7614,0,97.10064,867.5275442,2024.230937,2988.859121,,,,,,
7615,0,178.8696,1245.417138,2905.973323,4330.260061,,,,,,
7616,0,234.063648,1153.182276,2690.758644,4078.004568,,,,,,
7617,0,286.19136,1066.883215,2489.394169,3842.468745,,,,,,
7618,0,393.51312,994.1314172,2319.639973,3707.284511,,,,,,
7619,0,474.259968,937.4550889,2187.395208,3599.110264,,,,,,
7620,5.624624341,513.100224,1061.846731,2477.642373,4058.213952,,,,,,
7621,42.37938739,477.326304,1395.196439,3255.458358,5170.360489,,,,,,
7622,63.35759593,458.928288,994.2316489,2319.873847,3836.39138,,,,,,
7623,138.2251114,414.977472,932.800998,2176.535662,3662.539243,,,,,,
7624,137.5865346,346.495968,1410.068602,3290.16007,5184.311175,,,,,,
7625,78.18525265,288.235584,1226.554185,2861.959766,4454.934787,,,,,,
7626,0,201.356064,1728.223436,4032.521351,5962.100852,,,,,,
7627,0,153.3168,1777.587063,4147.703147,6078.607009,,,,,,
7628,0,140.029344,1878.174714,4382.407667,6400.611725,,,,,,
7629,0,112.43232,1841.094164,4295.886384,6249.412868,,,,,,
7630,0,80.746848,1972.371374,4602.199872,6655.318093,,,,,,
7631,0,56.21616,1591.255106,3712.928582,5360.399848,,,,,,
7632,0,62.348832,1671.115063,3899.268479,5632.732374,,,,,,
7633,0,66.43728,1198.721196,2797.016124,4062.1746,,,,,,
7634,0,51.1056,1158.761774,2703.777473,3913.644847,,,,,,
7635,0,64.393056,919.949796,2146.549524,3130.892376,,,,,,
7636,0,73.592064,845.018533,1971.70991,2890.320507,,,,,,
7637,0,72.569952,829.134282,1934.646658,2836.350892,,,,,,
7638,0,97.10064,946.0495575,2207.448968,3250.599165,,,,,,
7639,0,178.8696,892.0428983,2081.433429,3152.345928,,,,,,
7640,0,234.063648,1211.575218,2827.008841,4272.647707,,,,,,
7641,0,286.19136,1155.557895,2696.301756,4138.051011,,,,,,
7642,0,393.51312,1158.880593,2704.054716,4256.448429,,,,,,
7643,0,474.259968,1437.212048,3353.49478,5264.966796,,,,,,
7644,0,513.100224,1273.943077,2972.533847,4759.577148,,,,,,
7645,0,477.326304,1552.23767,3621.887896,5651.45187,,,,,,
7646,30.56902803,458.928288,1464.757039,3417.766425,5372.020781,,,,,,
7647,39.55389631,414.977472,1563.559782,3648.306157,5666.397307,,,,,,
7648,33.35533071,346.495968,1341.90818,3131.119087,4852.878566,,,,,,
7649,16.08612815,288.235584,1322.195975,3085.123941,4711.641627,,,,,,
7650,0,201.356064,1646.102439,3840.90569,5688.364193,,,,,,
7651,0,153.3168,1695.469313,3956.095065,5804.881178,,,,,,
7652,0,140.029344,2103.034123,4907.07962,7150.143086,,,,,,
7653,0,112.43232,1820.270118,4247.296943,6179.999382,,,,,,
7654,0,80.746848,1605.027145,3745.063338,5430.837331,,,,,,
7655,0,56.21616,1343.592487,3135.049135,4534.857782,,,,,,
7656,0,62.348832,1292.258435,3015.269681,4369.876948,,,,,,
7657,0,66.43728,1271.033766,2965.745454,4303.2165,,,,,,
7658,0,51.1056,928.3325001,2166.109167,3145.547267,,,,,,
7659,0,64.393056,862.7554332,2013.096011,2940.2445,,,,,,
7660,0,73.592064,843.9659996,1969.253999,2886.812063,,,,,,
7661,0,72.569952,949.8029557,2216.206897,3238.579804,,,,,,
7662,0,97.10064,821.9211209,1917.815949,2836.83771,,,,,,
7663,0,178.8696,887.8831251,2071.727292,3138.480017,,,,,,
7664,0,234.063648,1190.388576,2777.573345,4202.025569,,,,,,
7665,0,286.19136,1258.696097,2936.957559,4481.845015,,,,,,
7666,0,393.51312,1674.113318,3906.264409,5973.890847,,,,,,
7667,0,474.259968,1547.469444,3610.762037,5632.491449,,,,,,
7668,7.623969168,513.100224,1442.259376,3365.271877,5328.255446,,,,,,
7669,42.67275925,477.326304,1492.262631,3481.946138,5494.207832,,,,,,
7670,120.0076861,458.928288,1711.368227,3993.192529,6283.49673,,,,,,
7671,263.0951399,414.977472,1330.95142,3105.553313,5114.577345,,,,,,
7672,194.7450814,346.495968,1281.791013,2990.845697,4813.877759,,,,,,
7673,165.6526889,288.235584,1740.950526,4062.217893,6257.056691,,,,,,
7674,41.80740893,201.356064,1879.074823,4384.50792,6506.746215,,,,,,
7675,7.675201136,153.3168,2295.639974,5356.493272,7813.125247,,,,,,
7676,0,140.029344,2381.280644,5556.321502,8077.63149,,,,,,
7677,0,112.43232,2389.539607,5575.592416,8077.564342,,,,,,
7678,0,80.746848,2129.949221,4969.881516,7180.577585,,,,,,
7679,0,56.21616,2310.74478,5391.737821,7758.698761,,,,,,
7680,0,62.348832,2005.855936,4680.330518,6748.535286,,,,,,
7681,0,66.43728,1190.109559,2776.922305,4033.469144,,,,,,
7682,0,51.1056,850.9687771,1985.593813,2887.66819,,,,,,
7683,0,64.393056,818.2065793,1909.148685,2791.74832,,,,,,
7684,0,73.592064,823.9426848,1922.532931,2820.06768,,,,,,
7685,0,72.569952,768.9636166,1794.248439,2635.782007,,,,,,
7686,0,97.10064,836.7875257,1952.504227,2886.392392,,,,,,
7687,0,178.8696,1283.494674,2994.820907,4457.185181,,,,,,
7688,0,234.063648,1589.882916,3709.726805,5533.673369,,,,,,
7689,0,286.19136,1438.271388,3355.966573,5080.429321,,,,,,
7690,0,393.51312,1289.903375,3009.774541,4693.191036,,,,,,
7691,0,474.259968,993.2947556,2317.687763,3785.242487,,,,,,
7692,0,513.100224,833.6786414,1945.250163,3292.029029,,,,,,
7693,19.49839108,477.326304,1116.785189,2605.832108,4219.441992,,,,,,
7694,41.93306497,458.928288,1262.3774,2945.547266,4708.786019,,,,,,
7695,48.13163057,414.977472,1155.852053,2696.988124,4315.94928,,,,,,
7696,59.20226752,346.495968,1211.797411,2827.527292,4445.022938,,,,,,
7697,19.49839108,288.235584,1621.859999,3784.339998,5713.933973,,,,,,
7698,0,201.356064,1959.141129,4571.329301,6731.826495,,,,,,
7699,0,153.3168,2197.744295,5128.070022,7479.131118,,,,,,
7700,0,140.029344,2606.754449,6082.427049,8829.210842,,,,,,
7701,0,112.43232,2328.80994,5433.889861,7875.132121,,,,,,
7702,0,80.746848,1823.762722,4255.446352,6159.955923,,,,,,
7703,0,56.21616,1754.987001,4094.969669,5906.172829,,,,,,
7704,0,62.348832,1556.585328,3632.032431,5250.966591,,,,,,
7705,0,66.43728,1092.928999,2550.167665,3709.533944,,,,,,
7706,0,51.1056,868.9071693,2027.450062,2947.462831,,,,,,
7707,0,64.393056,810.0784027,1890.18294,2764.654398,,,,,,
7708,0,73.592064,800.3135618,1867.398311,2741.303937,,,,,,
7709,0,72.569952,801.0482592,1869.112605,2742.730816,,,,,,
7710,0,97.10064,943.9545628,2202.560647,3243.615849,,,,,,
7711,0,178.8696,1360.284288,3173.996673,4713.150561,,,,,,
7712,0,234.063648,1830.09219,4270.215109,6334.370947,,,,,,
7713,0,286.19136,1504.898263,3511.429281,5302.518905,,,,,,
7714,0,393.51312,1128.286619,2632.668778,4154.468518,,,,,,
7715,0,474.259968,1225.793844,2860.185636,4560.239448,,,,,,
7716,0,513.100224,1085.279448,2532.318713,4130.698386,,,,,,
7717,0,477.326304,1010.927332,2358.830442,3847.084078,,,,,,
7718,0,458.928288,1401.77991,3270.81979,5131.527988,,,,,,
7719,0,414.977472,1454.934861,3394.848009,5264.760342,,,,,,
7720,0,346.495968,1286.33555,3001.449616,4634.281134,,,,,,
7721,0,288.235584,2050.146635,4783.675482,7122.057701,,,,,,
7722,0,201.356064,1948.43627,4546.351297,6696.143631,,,,,,
7723,0,153.3168,2101.565908,4903.653786,7158.536494,,,,,,
7724,0,140.029344,2400.251425,5600.586659,8140.867428,,,,,,
7725,0,112.43232,2170.753669,5065.091894,7348.277882,,,,,,
7726,0,80.746848,1868.28136,4359.323173,6308.351381,,,,,,
7727,0,56.21616,1657.161827,3866.71093,5580.088917,,,,,,
7728,0,62.348832,1613.981132,3765.955975,5442.28594,,,,,,
7729,0,66.43728,1265.388359,2952.572839,4284.398478,,,,,,
7730,0,51.1056,1001.244359,2336.236838,3388.586798,,,,,,
7731,0,64.393056,971.0958688,2265.890361,3301.379285,,,,,,
7732,0,73.592064,843.7091613,1968.65471,2885.955935,,,,,,
7733,0,72.569952,770.8521335,1798.654978,2642.077064,,,,,,
7734,0,97.10064,881.8903445,2057.744137,3036.735122,,,,,,
7735,0,178.8696,1480.02633,3453.394769,5112.290699,,,,,,
7736,0,234.063648,1586.52891,3701.900791,5522.493349,,,,,,
7737,0,286.19136,1396.024007,3257.38935,4939.604717,,,,,,
7738,0,393.51312,1606.972767,3749.603122,5750.089009,,,,,,
7739,0,474.259968,1173.862148,2739.011679,4387.133796,,,,,,
7740,0,513.100224,1142.685325,2666.265759,4322.051308,,,,,,
7741,0,477.326304,1093.196475,2550.791776,4121.314555,,,,,,
7742,44.99990892,458.928288,1644.638264,3837.489282,5986.055743,,,,,,
7743,59.07661148,414.977472,1487.438999,3470.690997,5432.18408,,,,,,
7744,128.4967558,346.495968,1844.285498,4303.332828,6622.611049,,,,,,
7745,96.69169763,288.235584,2149.790133,5016.176978,7550.894393,,,,,,
7746,0,201.356064,2068.48551,4826.466191,7096.307765,,,,,,
7747,0,153.3168,1918.404952,4476.278222,6547.999975,,,,,,
7748,0,140.029344,2247.457821,5244.068248,7631.555412,,,,,,
7749,0,112.43232,2114.591695,4934.047289,7161.071304,,,,,,
7750,0,80.746848,1917.629565,4474.468984,6472.845397,,,,,,
7751,0,56.21616,1463.692087,3415.281537,4935.189784,,,,,,
7752,0,62.348832,1231.377687,2873.214603,4166.941123,,,,,,
7753,0,66.43728,1046.310331,2441.390772,3554.138383,,,,,,
7754,0,51.1056,893.9665291,2085.921901,3030.99403,,,,,,
7755,0,64.393056,844.4141574,1970.299701,2879.106914,,,,,,
7756,0,73.592064,838.4867827,1956.46916,2868.548006,,,,,,
7757,0,72.569952,879.0767401,2051.17906,3002.825752,,,,,,
7758,0,97.10064,1009.775671,2356.143232,3463.019542,,,,,,
7759,0,178.8696,1238.17027,2889.063962,4306.103832,,,,,,
7760,0,234.063648,1297.072153,3026.501691,4557.637492,,,,,,
7761,0,286.19136,1095.659176,2556.538078,3938.388615,,,,,,
7762,0,393.51312,1157.22877,2700.200463,4250.942353,,,,,,
7763,0,474.259968,1246.079033,2907.517744,4627.856746,,,,,,
7764,0,513.100224,1234.356452,2880.165054,4627.62173,,,,,,
7765,11.03348228,477.326304,1263.908328,2949.119432,4701.387546,,,,,,
7766,143.6826241,458.928288,1278.870317,2984.03074,4865.511969,,,,,,
7767,318.7133381,414.977472,1526.251798,3561.254194,5821.196802,,,,,,
7768,286.9821421,346.495968,1402.745218,3273.072176,5309.295504,,,,,,
7769,213.759797,288.235584,1745.02809,4071.732211,6318.755682,,,,,,
7770,55.79429904,201.356064,1728.089158,4032.208036,6017.447557,,,,,,
7771,0,153.3168,1824.316524,4256.738556,6234.371881,,,,,,
7772,0,140.029344,1957.421918,4567.317809,6664.769071,,,,,,
7773,0,112.43232,1751.110113,4085.923597,5949.466029,,,,,,
7774,0,80.746848,1799.31776,4198.408107,6078.472715,,,,,,
7775,0,56.21616,1346.931384,3142.839897,4545.987441,,,,,,
7776,0,62.348832,1096.45197,2558.38793,3717.188732,,,,,,
7777,0,66.43728,954.4830867,2227.127202,3248.047569,,,,,,
7778,0,51.1056,855.6069745,1996.416274,2903.128848,,,,,,
7779,0,64.393056,826.5815221,1928.690218,2819.664796,,,,,,
7780,0,73.592064,760.2367158,1773.88567,2607.71445,,,,,,
7781,0,72.569952,731.0824863,1705.859135,2509.511573,,,,,,
7782,0,97.10064,1115.104551,2601.91062,3814.115811,,,,,,
7783,0,178.8696,1226.048509,2860.779855,4265.697965,,,,,,
7784,0,234.063648,1276.716459,2979.005072,4489.785179,,,,,,
7785,0,286.19136,1061.046439,2475.775025,3823.012824,,,,,,
7786,0,393.51312,1027.550612,2397.618094,3818.681825,,,,,,
7787,0,474.259968,1169.79806,2729.528807,4373.586835,,,,,,
7788,0,513.100224,1172.740442,2736.394364,4422.235029,,,,,,
7789,5.624624341,477.326304,986.5078625,2301.851679,3771.31047,,,,,,
7790,22.31539456,458.928288,1146.578452,2675.34972,4303.171854,,,,,,
7791,90.98827795,414.977472,1302.349238,3038.814888,4847.129876,,,,,,
7792,52.69950103,346.495968,1595.404155,3722.609695,5717.209319,,,,,,
7793,8.410927018,288.235584,1817.839229,4241.624867,6356.110606,,,,,,
7794,0,201.356064,1971.959636,4601.239151,6774.554852,,,,,,
7795,0,153.3168,2198.167323,5129.057087,7480.54121,,,,,,
7796,0,140.029344,2103.336285,4907.784666,7151.150295,,,,,,
7797,0,112.43232,2028.68684,4733.602626,6874.721786,,,,,,
7798,0,80.746848,1953.551674,4558.287238,6592.58576,,,,,,
7799,0,56.21616,1672.506656,3902.515531,5631.238347,,,,,,
7800,0,62.348832,1376.828738,3212.600389,4651.777959,,,,,,
7801,0,66.43728,1195.629064,2789.80115,4051.867495,,,,,,
7802,0,51.1056,1117.979882,2608.619724,3777.705206,,,,,,
7803,0,64.393056,998.9854859,2330.966134,3394.344676,,,,,,
7804,0,73.592064,874.4441438,2040.369669,2988.405877,,,,,,
7805,0,72.569952,789.8783114,1843.049393,2705.497657,,,,,,
7806,0,97.10064,906.1892615,2114.44161,3117.731512,,,,,,
7807,0,178.8696,982.2636441,2291.948503,3453.081747,,,,,,
7808,0,234.063648,1017.168773,2373.393804,3624.626226,,,,,,
7809,0,286.19136,1358.223453,3169.188058,4813.602871,,,,,,
7810,0,393.51312,1345.9747,3140.607632,4880.095452,,,,,,
7811,0,474.259968,1516.900843,3539.4353,5530.596111,,,,,,
7812,0,513.100224,1498.894929,3497.421501,5509.416654,,,,,,
7813,0,477.326304,1349.47457,3148.773996,4975.574869,,,,,,
7814,0.459153007,458.928288,1473.321079,3437.749183,5370.457703,,,,,,
7815,5.624624341,414.977472,1481.237444,3456.220702,5358.060243,,,,,,
7816,11.82318994,346.495968,1556.167414,3631.057299,5545.543871,,,,,,
7817,5.624624341,288.235584,1907.63711,4451.153256,6652.650574,,,,,,
7818,0,201.356064,2063.251287,4814.253003,7078.860354,,,,,,
7819,0,153.3168,1866.579014,4355.351032,6375.246845,,,,,,
7820,0,140.029344,1775.74156,4143.396972,6059.167876,,,,,,
7821,0,112.43232,1689.761013,3942.775697,5744.96903,,,,,,
7822,0,80.746848,1747.058721,4076.47035,5904.275919,,,,,,
7823,0,56.21616,1495.283197,3488.994127,5040.493484,,,,,,
7824,0,62.348832,1249.331188,2915.106104,4226.786124,,,,,,
7825,0,66.43728,1171.843824,2734.302256,3972.58336,,,,,,
7826,0,51.1056,1036.854233,2419.326544,3507.286378,,,,,,
7827,0,64.393056,1001.060336,2335.807452,3401.260844,,,,,,
7828,0,73.592064,946.9682276,2209.592531,3230.152823,,,,,,
7829,0,72.569952,876.1004375,2044.234354,2992.904744,,,,,,
7830,0,97.10064,878.7176362,2050.341151,3026.159427,,,,,,
7831,0,178.8696,1092.094749,2548.221081,3819.18543,,,,,,
7832,0,234.063648,1188.555456,2773.296064,4195.915168,,,,,,
7833,0,286.19136,1243.14479,2900.671176,4430.007325,,,,,,
7834,0,393.51312,1729.091821,4034.547583,6157.152524,,,,,,
7835,0,474.259968,1428.121987,3332.284637,5234.666592,,,,,,
7836,0,513.100224,1611.28931,3759.675058,5884.064592,,,,,,
7837,0,477.326304,1377.959518,3215.238875,5070.524696,,,,,,
7838,0,458.928288,1356.590209,3165.377155,4980.895652,,,,,,
7839,7.675201136,414.977472,1467.526356,3424.228164,5314.407194,,,,,,
7840,7.675201136,346.495968,1778.534774,4149.914472,6282.620415,,,,,,
7841,7.675201136,288.235584,1812.23399,4228.545976,6336.690751,,,,,,
7842,0,201.356064,1951.478041,4553.448763,6706.282869,,,,,,
7843,0,153.3168,1995.64781,4656.511558,6805.476168,,,,,,
7844,0,140.029344,1950.265698,4550.619963,6640.915005,,,,,,
7845,0,112.43232,1907.620319,4451.114077,6471.166715,,,,,,
7846,0,80.746848,1998.815646,4663.903174,6743.465667,,,,,,
7847,0,56.21616,1579.616807,3685.772549,5321.605515,,,,,,
7848,0,62.348832,1314.965962,3068.253911,4445.568704,,,,,,
7849,0,66.43728,1130.296453,2637.35839,3834.092123,,,,,,
7850,0,51.1056,1048.563038,2446.647088,3546.315726,,,,,,
7851,0,64.393056,994.0904502,2319.544384,3378.02789,,,,,,
7852,0,73.592064,957.3021919,2233.705114,3264.59937,,,,,,
7853,0,72.569952,1019.29534,2378.355794,3470.221087,,,,,,
7854,0,97.10064,1006.094322,2347.553418,3450.748379,,,,,,
7855,0,178.8696,1070.616017,2498.10404,3747.589657,,,,,,
7856,0,234.063648,1301.957117,3037.899939,4573.920704,,,,,,
7857,0,286.19136,1362.640065,3179.493485,4828.324909,,,,,,
7858,0,393.51312,1088.386035,2539.567415,4021.46657,,,,,,
7859,0,474.259968,1257.324522,2933.757217,4665.341707,,,,,,
7860,0,513.100224,1423.228283,3320.865993,5257.1945,,,,,,
7861,8.134354143,477.326304,1500.924749,3502.157747,5488.543154,,,,,,
7862,25.4035567,458.928288,1485.658623,3466.536788,5436.527256,,,,,,
7863,39.55389631,414.977472,1318.28067,3075.988231,4848.80027,,,,,,
7864,39.55389631,346.495968,1762.841491,4113.296811,6262.188166,,,,,,
7865,3.245455685,288.235584,1736.198187,4051.129103,6078.80833,,,,,,
7866,0,201.356064,1986.085742,4634.200066,6821.641872,,,,,,
7867,0,153.3168,1835.038264,4281.755949,6270.111013,,,,,,
7868,0,140.029344,1817.505481,4240.846121,6198.380946,,,,,,
7869,0,112.43232,2257.922571,5268.486,7638.840891,,,,,,
7870,0,80.746848,2042.835715,4766.616668,6890.199231,,,,,,
7871,0,56.21616,1917.877876,4475.048376,6449.142412,,,,,,
7872,0,62.348832,1307.648588,3051.180039,4421.17746,,,,,,
7873,0,66.43728,1214.468909,2833.760787,4114.666976,,,,,,
7874,0,51.1056,942.5190388,2199.21109,3192.835729,,,,,,
7875,0,64.393056,921.5059339,2150.180512,3136.079502,,,,,,
7876,0,73.592064,956.7230467,2232.353776,3262.668886,,,,,,
7877,0,72.569952,1044.656863,2437.53268,3554.759495,,,,,,
7878,0,97.10064,967.6592265,2257.871529,3322.631395,,,,,,
7879,0,178.8696,1103.35031,2574.484056,3856.703965,,,,,,
7880,0,234.063648,1240.819531,2895.245572,4370.128751,,,,,,
7881,0,286.19136,1386.556242,3235.297899,4908.045501,,,,,,
7882,0,393.51312,1115.867732,2603.691376,4113.072228,,,,,,
7883,0,474.259968,1282.061575,2991.477008,4747.79855,,,,,,
7884,0,513.100224,1491.429667,3480.002557,5484.532448,,,,,,
7885,0,477.326304,1223.653639,2855.191825,4556.171768,,,,,,
7886,0,458.928288,853.4177407,1991.308062,3303.65409,,,,,,
7887,0,414.977472,1133.253547,2644.258276,4192.489294,,,,,,
7888,0,346.495968,1295.0085,3021.686499,4663.190967,,,,,,
7889,0,288.235584,1323.148248,3087.345913,4698.729745,,,,,,
7890,0,201.356064,1685.569831,3932.996271,5819.922166,,,,,,
7891,0,153.3168,1710.668097,3991.558893,5855.54379,,,,,,
7892,0,140.029344,1552.644767,3622.83779,5315.511901,,,,,,
7893,0,112.43232,1746.874799,4076.041198,5935.348317,,,,,,
7894,0,80.746848,2008.978385,4687.616231,6777.341463,,,,,,
7895,0,56.21616,1626.76426,3795.783272,5478.763692,,,,,,
7896,0,62.348832,1149.91966,2683.145872,3895.414364,,,,,,
7897,0,66.43728,1046.864296,2442.683357,3555.984933,,,,,,
7898,0,51.1056,964.7431053,2251.067246,3266.915951,,,,,,
7899,0,64.393056,1012.517339,2362.540457,3439.450852,,,,,,
7900,0,73.592064,960.9533245,2242.224424,3276.769812,,,,,,
7901,0,72.569952,955.206632,2228.815475,3256.592059,,,,,,
7902,0,97.10064,1018.034784,2375.414497,3490.549922,,,,,,
7903,0,178.8696,1140.677475,2661.580775,3981.12785,,,,,,
7904,0,234.063648,1175.80419,2743.54311,4153.410948,,,,,,
7905,0,286.19136,1086.136015,2534.317369,3906.644744,,,,,,
7906,0,393.51312,1158.205763,2702.480113,4254.198995,,,,,,
7907,0,474.259968,1143.877537,2669.047585,4287.18509,,,,,,
7908,0,513.100224,1163.039246,2713.758241,4389.897712,,,,,,
7909,0,477.326304,1230.083136,2870.193983,4577.603423,,,,,,
7910,0,458.928288,1127.550253,2630.950591,4217.429132,,,,,,
7911,0,414.977472,1006.294004,2348.019342,3769.290818,,,,,,
7912,0,346.495968,1255.458987,2929.404303,4531.359258,,,,,,
7913,0,288.235584,1561.503071,3643.507165,5493.24582,,,,,,
7914,0,201.356064,1945.005142,4538.345332,6684.706538,,,,,,
7915,0,153.3168,1799.315824,4198.40359,6151.036214,,,,,,
7916,0,140.029344,1760.945659,4108.873205,6009.848209,,,,,,
7917,0,112.43232,1728.518415,4033.209635,5874.16037,,,,,,
7918,0,80.746848,1903.322161,4441.085042,6425.154051,,,,,,
7919,0,56.21616,1791.468111,4180.092258,6027.776529,,,,,,
7920,0,62.348832,1456.373069,3398.203827,4916.925727,,,,,,
7921,0,66.43728,1316.343063,3071.467146,4454.247489,,,,,,
7922,0,51.1056,1093.550028,2551.616731,3696.272359,,,,,,
7923,0,64.393056,1004.897803,2344.76154,3414.052398,,,,,,
7924,0,73.592064,893.6566554,2085.198863,3052.447582,,,,,,
7925,0,72.569952,1079.647303,2519.177041,3671.394297,,,,,,
7926,0,97.10064,889.4192318,2075.311541,3061.831413,,,,,,
7927,0,178.8696,961.4748504,2243.441318,3383.785768,,,,,,
7928,0,234.063648,1275.099889,2975.233074,4484.396611,,,,,,
7929,0,286.19136,1902.332861,4438.776676,6627.300897,,,,,,
7930,0,393.51312,1933.786905,4512.169446,6839.469471,,,,,,
7931,0,474.259968,1975.323526,4609.088228,7058.671723,,,,,,
7932,0,513.100224,2109.28869,4921.67361,7544.062524,,,,,,
