hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
345,2.572515,2.522219,2.473318,2.445237,2.44935,1.65,0,0,0,0,2.513129,2.504557,2.476189,2.505678,0,2.898245,,
346,0,0,0,0,0,0.574931,0,0,0,0,0,0,0,0,0,0,,
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
349,0,0,0,0,0,0,0,0,0,2.250658,0,0,0,0,0,0,,
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
352,0,0,0,0,0,0,0.675,0.675,0.75,0,0,0,0,0,0,0,,
353,0,0,0,0,0,0,1.6266,1.620242,1.571101,0,0,0,0,0,0,0,,
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.012382,0,,
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
368,0.75,0.75,0.675,0.675,0.75,0.6,0.525,0.525,0.525,0.6,0.75,0.75,0.675,0.75,0,0.825,,
369,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.170056,4.5,,
370,2.277012,1.943342,1.858901,1.771605,1.786571,1.149045,0.954688,0.823784,1.010261,1.05738,1.860239,1.860868,1.862019,1.976191,0,2.974006,,
371,4.191002,4.106086,4.008734,3.945438,4.000857,3.678888,3.541815,3.618461,3.574928,3.632888,4.060864,4.069434,4.029187,4.112629,3.469723,4.302681,,
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
380,1.65,1.65,1.575,1.575,1.575,1.575,1.5,1.5,1.5,1.575,1.65,1.65,1.575,1.65,1.425,1.725,,
381,4.5,4.5,4.5,4.5,4.5,4.381969,4.239661,4.248776,4.328502,4.300243,4.5,4.5,4.5,4.5,3.748128,4.5,,
382,0.658043,0.431098,0.353525,0.279256,0.39316,0,0,0,0,0,0.341553,0.312681,0.296668,0.455937,0,1.221146,,
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
395,4.5,4.425,4.425,4.425,4.425,3.877132,3.712195,3.723271,3.812964,3.873704,4.425,4.425,4.425,4.425,3.349106,4.5,,
396,0.466768,0.348874,0.240431,0.197098,0.278286,0,0,0,0,0,0.310401,0.300624,0.253399,0.374325,0,1.010987,,
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
403,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075,2.901467,3.15,,
404,0.276695,0.162067,0.080987,0.044683,0.097901,0.246578,0.150432,0.156572,0.187121,0.192501,0.13649,0.129566,0.095803,0.171032,0,0.502714,,
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
406,2.379485,2.288863,2.23657,2.205329,2.245827,2.046444,1.968733,1.970798,2.004125,2.01914,2.261596,2.256282,2.229314,2.295381,0,2.609977,,
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
413,1.125,1.125,1.05,1.05,1.125,0,0,0,0,0,1.125,1.125,1.05,1.125,1.35,1.125,,
414,0.864233,0.791617,0.823219,0.800257,0.762517,2.2355,2.159191,2.164711,2.203073,2.221494,0.777573,0.769419,0.824219,0.807188,2.06257,1.155535,,
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
416,0.975,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0,2.004616,,
417,1.258113,1.262136,2.132322,2.109905,2.147425,0,0,0,0,0,2.159472,2.152061,2.131319,1.282341,0,0,,
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
424,0,0,0,0,0,2.276101,2.1,2.212033,2.249671,2.266388,0,0,0,0,0,0,,
425,0,0,0,0,0,0,0.130154,0,0,0,0,0,0,0,2.39581,0,,
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09646,,
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
440,1.425,1.425,1.35,1.35,1.35,1.125,1.05,1.05,1.125,1.125,1.425,1.425,1.35,1.425,0.975,1.2,,
441,4.5,4.5,4.5,4.5,4.5,3.554839,3.422448,3.468175,3.489831,3.522991,4.5,4.5,4.5,4.5,2.797443,4.5,,
442,0.414645,0.195501,0.109912,0.01619,0.135618,0,0,0,0,0,0.13935,0.139725,0.158819,0.148522,0,0.350585,,
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
452,1.125,1.125,1.125,1.125,1.125,1.05,1.05,1.05,1.05,1.05,1.125,1.125,1.125,1.125,0.975,1.2,,
453,2.702044,2.547629,2.490122,2.453293,2.493148,2.271292,2.156543,2.156868,2.219001,2.246926,2.546553,2.53203,2.495069,2.563185,2.077209,3.020865,,
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
466,0.825,0.825,0,0,0,0,0,0,0,0,0.75,0,0,0.825,0,1.275,,
467,2.314472,2.21868,3.86322,3.830211,3.899482,3.350902,3.485344,3.502595,3.31221,3.338974,2.284085,3.914333,3.879183,2.252,3.075,2.27817,,
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055762,0,,
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,,
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536217,,
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
477,1.95,1.875,1.575,1.575,1.575,1.575,1.5,1.5,1.575,1.575,1.875,1.575,1.575,1.95,1.35,1.5,,
478,3.786054,3.64589,3.021262,2.964573,3.055024,2.903194,2.579258,2.59133,2.843492,2.879302,3.616604,3.067145,3.029118,3.621449,2.328154,3.088156,,
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.149695,,
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
501,0.9,0.525,0.45,0.375,0.45,0,0,0,0,0,0.45,0.45,0.45,0.525,0,0,,
502,1.53792,1.836084,1.876763,1.914824,1.882641,0,0,0,0,0,1.898053,1.885316,1.8765,1.861133,0,0,,
503,0,0,0,0,0,2.305936,0,0,2.25,2.298551,0,0,0,0,0,0,,
504,0,0,0,0,0,0,1.2,2.305232,0.084757,0,0,0,0,0,0,0,,
505,0,0,0,0,0,0,1.102984,0,0,0,0,0,0,0,0,0,,
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,,
514,1.949716,0,0,0,0,0,0,0,0,0,0,0,0,1.97454,2.048814,2.784349,,
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
517,0,1.575,0,0,1.5,0,0,0,0,0,1.5,0,0,0,0,0,,
518,0,0.474653,2.008734,0,0.507008,0,0,0,0,0,0.528754,0,0,0,0,0,,
519,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,,
520,0,0,0,0.9,0,0.75,0.675,0.675,0.675,0.75,0,0.14965,0.9,0,0,0,,
521,0,0,0,1.956062,0,1.876429,1.803072,1.82429,1.861785,1.864648,0,0,2.004019,0,0,0,,
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
534,1.425,1.275,1.275,0,1.275,0,0,0,0,0,1.35,1.275,0,1.425,1.125,1.5,,
535,1.642172,1.524694,1.463683,0,1.486357,0,0,0,0,0,1.474988,1.496324,0,1.732451,1.329582,2.030402,,
536,0,0,0,1.95,0,1.875,1.8,1.875,1.875,1.8,0,0,2.025,0,0,0,,
537,0,0,0,0.796292,0,0.832738,0.824564,0.77018,0.807735,0.799385,0,0,0.841472,0,0,0,,
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.055521,,
546,2.563801,2.47273,2.414684,0,2.428248,0,0,0,0,0,2.481315,2.461259,0,2.603753,0,0,,
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
548,0,0,0,2.952082,0,2.025,1.95,2.025,2.025,2.025,0,0,2.988284,0,3.301103,2.025,,
549,0,0,0,0,0,0.858293,0.8455,0.772737,0.815167,0.855948,0,0,0,0,0,0.73948,,
550,1.8,1.8,1.725,1.2,1.725,1.125,1.05,1.05,1.125,1.125,1.725,1.725,1.275,1.8,0.975,1.35,,
551,3.378766,3.174111,3.102641,2.071969,3.151363,1.82958,1.794384,1.796365,1.771486,1.820068,3.177654,3.151572,2.081728,3.150371,1.762097,2.545319,,
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92982,,
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
563,0.975,0.975,0.9,0.9,0.9,0.825,0.675,0.675,0.75,0.75,0.975,0.9,0.9,0.975,0.45,0,,
564,2.235856,2.140146,2.146608,2.115223,2.175798,2.004644,2.063868,2.071461,2.051981,2.082064,2.141126,2.183626,2.161389,2.1652,2.035492,1.941103,,
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
570,0.6,0.525,0.45,0.375,0.45,0,0,0,0,0,0.525,0.45,0.45,0.525,0,2.175,,
571,1.615177,1.619129,1.649197,1.703473,1.670244,0,0,0,0,0,1.62501,1.67741,1.662437,1.638831,0,0.465692,,
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
574,0,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0,0,,
575,0,0,0,0,0,1.322568,0,0,0,2.156543,0,0,0,0,0,0,,
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
578,0,0,0,0,0,0,0,0,2.175846,0,0,0,0,0,0,0,,
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
581,0,0,0,0,0,0,0.525,0.525,0,0,0,0,0,0,0,0,,
582,0,0,0,0,0,0,1.708448,1.717572,0,0,0,0,0,0,0,0,,
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.488521,0,,
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
589,3.075,3.075,3,3,3,3,3,3,3,3,3.075,3,3,3.075,2.925,3.975,,
590,3.834199,3.290905,3.208519,3.133014,3.257544,2.618822,2.355585,2.36271,2.527469,2.602586,3.301528,3.272809,3.228166,3.335554,1.290188,3.872486,,
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
610,2.691993,2.569097,2.50286,2.467982,2.52346,2.305377,2.249902,2.248224,2.282199,2.30051,2.696871,2.523856,2.511274,2.728265,2.351444,3.158727,,
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
621,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,,
622,0.235064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269399,,
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
628,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
629,0,1.257233,0,0,0,0,0,0,0,0,0,0,0,2.079493,0,0,,
630,0,0,0,0,0,0,0,0,0,0,2.113611,0.75,0,0,0,0,,
631,0,0,1.8,1.8,1.875,1.725,0,0,1.65,1.725,0,1.360561,1.875,0,0,0,,
632,0,0,0.623071,0.59981,0.555343,0.520113,2.240418,2.24282,0.574355,0.516024,0,0,0.57028,0,0,0,,
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,0,,
634,3.075,2.985478,2.511298,2.482834,2.524879,2.300041,2.147779,2.144188,2.269243,2.292405,2.916154,2.926105,2.52727,2.962531,2.943972,3.821354,,
635,0.106699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977214,,
641,0.9,0.75,0.75,0.675,0.75,0,0,0,0,0,0.75,0.75,0.75,0.825,0,0,,
642,2.213475,2.254253,2.190634,2.23179,2.213465,2.706849,2.607369,2.667995,2.659995,2.694775,2.253861,2.218474,2.194113,2.197736,2.45227,0,,
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,,
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437359,,
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,,
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041036,,
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
658,2.1,2.1,2.1,2.1,2.1,2.025,1.95,2.025,2.025,2.025,2.1,2.1,2.1,2.1,1.875,0,,
659,0.836376,0.76065,0.690995,0.654272,0.702789,0.524157,0.496043,0.474355,0.485016,0.516019,0.790064,0.718529,0.704622,0.773548,0.435581,0,,
660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.019088,,
