"ANON_ACCT_ID","ANON_SA_ID","ANON_SERVPNT_ID","MultiFam","MasterMeter"
0578015783,1324931370,1063310098,INDIV,Other
0578015783,4509731383,7642910015,INDIV,Other
0579615849,0325320794,3050810007,MISSING,Other
0581015872,0088536626,4918910094,MISSING,Other
0581015872,3432536666,4918910094,MISSING,Other
0582015823,6831820753,3117910034,INDIV,Other
0582015823,8598920444,6336710065,INDIV,Other
0584315872,6035527423,8341810029,INDIV,Other
0584315872,9763227435,5447710064,INDIV,Other
0586215705,1192620737,0523510029,MISSING,Other
0587815772,2267920391,3106910079,INDIV,Other
0590315706,5545920571,8789510110,INDIV,Other
0590315706,8393420432,8998110079,INDIV,Other
0590415795,3277420779,7716010090,INDIV,Other
0595415773,3636020367,3190910010,MISSING,Other
0597215740,1998720882,5584510050,INDIV,Other
0597215740,2352320882,0603110018,INDIV,Other
0597715785,7611920370,6606610006,MISSING,Other
0601615692,6233620744,7855810047,INDIV,Other
0601915875,2514531518,9845010082,INDIV,Other
0601915875,5142631512,9138810048,INDIV,Other
0603215824,0435520850,7768310102,INDIV,Other
0607415685,4804120281,7383410042,INDIV,Other
0608615874,4065330084,8438210168,MISSING,Other
0608615874,9514130567,8438210168,MISSING,Other
0609815840,4381120601,5742610092,INDIV,Other
0610115758,1383620505,6708610092,MULTI,Other
0610115758,2278520422,8214010009,MULTI,Other
0611415795,2793920370,5545710003,INDIV,Other
0611415795,9886020504,4245610082,INDIV,Other
0612615872,1572127422,7066910111,INDIV,Other
0612615872,5992227426,3305110027,INDIV,Other
0614315850,4191920798,3578410022,MISSING,Other
0620015793,5781634156,1027610042,INDIV,Other
0620015793,7158534162,7012710013,INDIV,Other
0620515830,1325120743,3888310064,INDIV,Other
0620515830,3073720588,9217510095,INDIV,Other
0624615769,4601520852,3590210021,INDIV,Other
0624615769,5008320852,7214110062,INDIV,Other
0626115870,2588525499,4342010005,MULTI,Other
0626115870,9421225480,7468610087,MULTI,Other
0629215709,9572720409,5320510039,INDIV,Other
0631815802,2381420629,5699610001,INDIV,Master
0631815802,4258020405,5262510071,INDIV,Other
0631815802,5324720491,8260410048,INDIV,Other
0631815802,6780920676,1271210095,INDIV,Other
0634215852,4472420808,0584910077,MULTI,Other
0634215852,4686520808,1443310041,MULTI,Other
0636015855,1334120823,1419610085,INDIV,Other
0636015855,1508120823,2220010055,INDIV,Other
0636015855,1604320823,2220010055,INDIV,Other
0636015855,3256320825,2220010055,INDIV,Other
0636615709,2266222959,9635610036,INDIV,Other
0636615709,6458922970,9717910005,INDIV,Other
0637815797,7386520374,5556210083,INDIV,Other
0639015707,5842332516,9522410069,INDIV,Other
0639015707,9585232521,4541710106,INDIV,Other
0639115866,1870520908,6627710098,INDIV,Other
0639115866,5997320902,6228810079,INDIV,Other
0639415718,3171120503,7464410109,INDIV,Other
0641815690,0962620723,8511210057,INDIV,Other
0641815690,6345020881,7552610089,INDIV,Other
0643115724,2015620636,2346510080,INDIV,Other
0650515840,0594220840,2686610104,INDIV,Other
0650515840,0705333331,1669010079,INDIV,Other
0650515840,9895520839,3481710068,INDIV,Other
0651615761,0452429671,4898410042,INDIV,Other
0651615761,2412828622,5243010005,INDIV,Other
0651615761,2624120460,4898410042,INDIV,Other
0651615761,6113120666,4898410042,INDIV,Other
0652415859,1104420843,5761110056,MULTI,Other
0652415859,1602420843,6583810030,MULTI,Other
0658915802,4948820836,6385010005,MISSING,Other
0663215702,0924820870,5053910098,INDIV,Other
0664115813,0749531319,9391110107,INDIV,Other
0664115813,1675931322,7697210026,INDIV,Other
0664115813,4976820469,6888710026,INDIV,Other
0664115813,5591336178,7697210026,INDIV,Other
0666815828,1506820675,7719910044,INDIV,Other
0666815828,1730634124,7719910044,INDIV,Other
0666815828,3786520368,7032710111,INDIV,Other
0666815828,3864220437,7217110084,INDIV,Other
0666815828,4209320495,9899210079,INDIV,Other
0666815828,4369034116,9899210079,INDIV,Other
0666815828,9805634076,9899210079,INDIV,Other
0670315807,3048020699,2168410016,INDIV,Other
0670315807,5419820419,0859210100,INDIV,Other
0671415791,8562820461,2739510114,MISSING,Other
0672415841,5970420786,2194310105,INDIV,Other
0672415841,6037420786,7100910024,INDIV,Other
0672615865,0588420882,0694810019,MISSING,Other
0672615865,1120520882,4406610065,MISSING,Other
0672615865,1440623525,1214610146,MISSING,Other
0672615865,1502824936,8483210094,MISSING,Other
0672615865,2394227206,5998410163,MISSING,Other
0672615865,2539127217,5973110163,MISSING,Other
0672615865,4529227367,5894410163,MISSING,Other
0672615865,6421823546,4618910147,MISSING,Other
0672615865,7388220879,3495610042,MISSING,Other
0672615865,7446720879,8483210094,MISSING,Other
0672615865,7541720879,4406610065,MISSING,Other
0676415764,5445220881,3974810023,INDIV,Other
0676415764,7960220528,6823810103,INDIV,Other
0677815828,4246520722,9358110006,INDIV,Other
0677815828,5113220580,6278110067,INDIV,Other
0681215714,6396920824,9816210074,INDIV,Other
0681315854,3637820818,5962210077,INDIV,Other
0681915835,6673220869,9269010072,INDIV,Other
0681915835,7297320869,4993810107,INDIV,Other
0689415863,5978723311,6751910058,INDIV,Other
0689715733,4886920579,0927110026,MULTI,Other
0689715733,7664120342,2362010024,INDIV,Other
0689715733,7831620362,7266410059,INDIV,Other
0692215826,2825933541,1147110097,MISSING,Other
0692215826,5460728779,1147110097,MISSING,Other
0694315682,7577020447,3263310022,INDIV,Other
0694315682,7634520459,4430910105,INDIV,Other
0695815682,2408536177,3990210037,INDIV,Other
0695815682,3524020784,8629310068,INDIV,Other
0695815682,3583320784,3990210037,INDIV,Other
0697915716,1195720555,6822810068,INDIV,Other
0697915716,2741020537,2447310035,INDIV,Other
0697915716,5184030742,5962610013,INDIV,Other
0697915716,7825330742,1178010045,INDIV,Other
0698515813,1324720283,3403810089,MISSING,Other
0698515813,1324720283,6759410013,MISSING,Other
0700215840,9595020628,1515010083,INDIV,Other
0700515860,1890720849,7098010010,INDIV,Other
0702515856,0611520828,1855210073,INDIV,Other
0702515856,9825620827,1168810041,INDIV,Other
0702715728,1906120821,9535810059,INDIV,Other
0706615747,9222620761,0282410102,INDIV,Other
0706915874,0407430075,2065710172,MISSING,Other
0706915874,2123430621,2065710172,MISSING,Other
0709015857,4252420837,3900010075,MISSING,Other
0711015692,1888920330,4771510104,MISSING,Other
0713515844,1365320493,4174710021,INDIV,Other
0713515844,5844120691,7796410053,INDIV,Other
0717315772,8306920628,9802110042,INDIV,Other
0717315772,8910520694,0924010074,INDIV,Other
0717415828,1621120268,9585210003,INDIV,Other
0717415828,9864020542,0554810089,INDIV,Other
0717915865,7090620879,9472210097,INDIV,Other
0717915865,7159220879,2694710071,INDIV,Other
0717915875,7676036967,1112810076,MULTI,Other
0717915875,8086636967,3615810048,MULTI,Other
0719815710,1013520744,0096110073,INDIV,Other
0719815710,1708820571,1885710057,INDIV,Other
0723315691,9722320644,0661610106,INDIV,Other
0724315849,1130120793,2236810091,INDIV,Other
0724315849,8170228426,5330410057,INDIV,Other
0729015874,2124330101,8656010148,MISSING,Other
0729015874,2766330235,8656010148,MISSING,Other
0729915776,1405320338,8561510075,INDIV,Other
0729915776,5946520743,9715310044,INDIV,Other
0732415751,0460120521,1095010104,MULTI,Other
0732515853,4769020813,4509010054,INDIV,Other
0732515853,5147220813,0479010024,INDIV,Other
0735915713,1039920390,0948110104,INDIV,Other
0739615722,5957620518,0167610008,MISSING,Other
0739815684,3303820688,4535910097,MISSING,Other
0740115875,3921631705,9436110168,MISSING,Other
0740115875,6814831510,9436110168,MISSING,Other
0741415726,8140620659,9771710002,INDIV,Other
0741415875,2394231506,5664710063,INDIV,Other
0741415875,5609431506,6216010031,INDIV,Other
0747615732,0038020853,0226210050,INDIV,Other
0747615732,8974220852,8352410019,INDIV,Other
0747615732,9186720852,8352410019,INDIV,Other
0747615732,9499420852,0226210050,INDIV,Other
0747615732,9708820852,8352410019,INDIV,Other
0747615732,9732420852,0226210050,INDIV,Other
0747915817,0851320379,0185710099,MULTI,Other
0747915817,4181620453,0185710099,MULTI,Other
0750015798,3966720357,6776010015,INDIV,Other
0755215746,4676220636,7258110064,MULTI,Other
0755215746,9720220449,4616110091,MULTI,Other
0756615702,4322920359,5045110107,INDIV,Other
0756615702,8857020299,3187110023,INDIV,Other
0757315825,8365620629,3743210015,INDIV,Other
0757515817,6770020691,6398810113,INDIV,Other
0762315764,5492920332,5334410082,INDIV,Other
0765115733,4207221740,6190510041,INDIV,Other
0765115733,4612221735,0941310071,INDIV,Other
0767715865,7179220879,6117610103,INDIV,Other
0770715869,1829724405,0417410029,INDIV,Other
0770715869,8515724394,6150510059,INDIV,Other
0772215795,0856020407,3344910006,INDIV,Other
0772215795,4945520389,5395710038,INDIV,Other
0777415864,8532531482,5385610011,INDIV,Other
0777415864,9542620871,5385610011,INDIV,Other
0779515693,2134620852,1606310004,INDIV,Other
0779515693,2168820852,2080010087,INDIV,Other
0780615823,2809820382,0153210069,INDIV,Other
0780615823,6157725534,5961310104,INDIV,Other
0780715757,4220220879,6145110069,MULTI,Other
0780715757,4304920879,6145110069,MULTI,Other
0780715757,4448820879,5143610038,MULTI,Other
0780715757,5352520879,5143610038,MULTI,Other
0782315717,2422320565,7453210037,INDIV,Other
0782315717,2775620418,2839710008,INDIV,Other
0786415853,4559120884,4757510057,INDIV,Other
0786415853,8714220884,4653610093,INDIV,Other
0790615857,0874020833,6212010097,INDIV,Other
0790615857,6878120884,8738610017,INDIV,Other
0790815880,5283137411,2639610095,INDIV,Other
0790815880,9236937409,6787010064,INDIV,Other
0792115820,4181620664,5503310079,INDIV,Other
0792215860,1257220853,0994510055,INDIV,Other
0792215860,1905220853,1353210023,INDIV,Other
0796015818,0084020325,5904410098,INDIV,Other
0796015818,6215820364,1102510017,INDIV,Other
0796515799,2123320558,1859110062,INDIV,Other
0796515799,4616720411,6973410027,INDIV,Other
0796815711,9592020321,1701610071,INDIV,Other
0796815711,9774020612,5217010101,INDIV,Other
0798515859,2788020843,6360410036,MULTI,Other
0800615773,2946520551,1802410055,INDIV,Other
0802015878,9476835009,4852010082,INDIV,Other
0802015878,9921635012,3594010001,INDIV,Other
0807415703,2043820368,5739110074,INDIV,Other
0807415703,9912220554,9157410110,INDIV,Other
0808515870,4293034649,8112910015,INDIV,Other
0808515870,6521025487,8112910015,INDIV,Other
0808515870,7706834648,8112910015,INDIV,Other
0811515878,1672335019,7319910009,INDIV,Other
0811515878,6228335018,3710410091,INDIV,Other
0811915847,4254520842,0642810059,MISSING,Other
0811915847,4459821871,0431810023,MISSING,Other
0813115714,3157320649,1481810035,INDIV,Other
0813115714,4183720518,5379510002,INDIV,Other
0814015691,6164920458,9368810100,INDIV,Other
0817615856,1302520828,9781810074,INDIV,Other
0818915734,4307020523,0017310074,INDIV,Other
0818915734,6231320564,3141910109,INDIV,Other
0820815734,7408320529,1510310076,INDIV,Other
0823815755,2138820575,0398610008,INDIV,Other
0826215755,3108620643,0166410035,INDIV,Other
0826215755,6928320694,5786510006,INDIV,Other
0828215871,4221034264,3910610006,INDIV,Other
0828215871,8904426476,7512610100,INDIV,Other
0830015725,1015420761,4994110046,INDIV,Other
0830115747,3876620827,1994710094,INDIV,Other
0830115747,4617420827,7734510055,INDIV,Other
0831715823,1669720792,7308210039,INDIV,Other
0832515828,4527820859,4249610017,INDIV,Other
0832515828,4755320857,2397110049,INDIV,Other
0833015778,6915020563,7736910097,INDIV,Other
0833015778,7490520486,1802410055,INDIV,Other
0833115715,9800520829,7516110110,INDIV,Other
0835715740,7540920495,8467410085,INDIV,Other
0835915705,3193120317,3830810112,MISSING,Other
0837015788,7309320604,4702410031,INDIV,Other
0843615790,9496920785,9435910041,INDIV,Other
0844015839,5291620559,5753810084,INDIV,Other
0844015839,8068620426,9626710052,INDIV,Other
0844415763,5322820375,4277910001,INDIV,Other
0844415763,5986120583,9680610037,INDIV,Other
0852615723,7942320758,7993310101,INDIV,Other
0852615723,8233920866,3571410035,INDIV,Other
0852615723,8705320866,8982110068,INDIV,Other
0852615723,9358320645,7312510018,INDIV,Other
0854715771,0574437379,8894610006,INDIV,Other
0854715771,2249220473,8894610006,INDIV,Other
0854715771,2567620414,6657510090,INDIV,Other
0856415689,3665020473,1656410012,INDIV,Other
0856415689,8695820723,8971310090,INDIV,Other
0860915843,2633320353,5582110039,INDIV,Other
0860915843,8805820869,6007910073,INDIV,Other
0862615844,1077420341,5009810072,INDIV,Other
0862615844,6937020496,1576110103,INDIV,Other
0864315859,2212520843,0961610109,INDIV,Other
0864315859,8236420860,6834710078,INDIV,Other
0865515689,8105220718,8304710030,INDIV,Other
0868415880,9139537416,1112810076,MULTI,Other
0868415880,9768337406,3615810048,MULTI,Other
0872515874,6318330092,2912210099,INDIV,Other
0872815700,0305420509,6781110000,INDIV,Other
0872815700,9338420343,4254910088,INDIV,Other
0874215752,4870124326,5247610016,INDIV,Other
0874515731,9099321449,7375110011,INDIV,Other
0875815821,5847320736,3114310003,MISSING,Other
0876115853,6042220813,6603910047,INDIV,Other
0876115853,6262235442,6603910047,INDIV,Other
0876315862,4804820859,1872210088,MISSING,Other
0876315862,4944020859,9411610015,MISSING,Other
0878215831,0340024181,0798910034,INDIV,Other
0879315800,8550720857,2413710019,INDIV,Other
0879515829,0870720482,9947610090,INDIV,Other
0879515829,4905220531,0091810051,INDIV,Other
0881415837,4245720692,1259510070,INDIV,Other
0882415868,6663523329,5644810036,INDIV,Other
0882415868,7726823334,3074410006,INDIV,Other
0883115788,3419520536,0528210028,INDIV,Other
0883115788,9614120600,7802310112,INDIV,Other
0888015745,0282421140,9790110051,INDIV,Other
0888815825,9642120831,2123610080,INDIV,Other
0889615729,6611120574,5082010114,INDIV,Other
0897515879,6303936130,0371410089,INDIV,Other
0897515879,9466236142,8501410006,INDIV,Other
0898415746,6902020623,0189110014,INDIV,Other
0900115713,3601520505,0262810088,INDIV,Other
0903615761,2639120412,9712910054,INDIV,Other
0903615761,7912820573,2325010025,INDIV,Other
0906015844,5270020463,3475710110,INDIV,Other
0906415731,5929320874,7294110075,MULTI,Other
0909215728,1278920658,9940210004,MISSING,Other
0910515867,1732022218,5042610149,MISSING,Other
0914415702,2104220470,1036610084,MISSING,Other
0914415702,2597120460,6679810093,MISSING,Other
0914615838,4256720296,5951710053,INDIV,Other
0914615838,8895320443,5362410082,INDIV,Other
0916715742,3906120859,9057510130,INDIV,Other
0916715742,4079920859,9027110130,INDIV,Other
0917515863,1091320868,9731510092,INDIV,Other
0919415866,8536420917,7485710061,INDIV,Other
0920715855,2587620823,6976510016,MISSING,Other
0924015730,8645120479,2050510015,INDIV,Other
0925515878,4790335033,3481710068,INDIV,Other
0930215731,8762020594,8576210112,INDIV,Other
0930915737,9665220358,3814610049,INDIV,Other
0931515691,6181420391,7843610076,MISSING,Other
0935115848,1988120788,9403710026,MISSING,Other
0935115848,7108720789,9403710026,MISSING,Other
0938015697,2750620392,2847810105,MISSING,Other
0938015697,5676620683,8402810056,MISSING,Other
0938015697,6486520505,6461010044,MISSING,Other
0940915856,1314927582,4464010090,INDIV,Other
0941515697,5720820701,3752210065,INDIV,Other
0942415848,1213720788,8209510048,INDIV,Other
0954915863,1209620868,1227510055,INDIV,Other
0954915863,1287520868,3514010022,INDIV,Other
0955415838,7720322836,2070510018,INDIV,Other
0955415838,8017020623,0249410102,INDIV,Other
0955415838,8587222844,4454610099,INDIV,Other
0955715771,2142420458,2830910056,INDIV,Other
0955715771,9039320631,9081710025,INDIV,Other
0959715704,5024620859,6048710063,INDIV,Other
0959715704,5983128179,9590810032,INDIV,Other
0963015868,6378323335,2368910010,INDIV,Other
0964715798,1993121627,8214010009,MULTI,Other
0964715798,4661121618,6708610092,MULTI,Other
0969915692,6853820452,8474210006,INDIV,Other
0970915736,1354720262,5565510001,INDIV,Other
0970915736,5663520273,2688510040,INDIV,Other
0977415843,2877420490,2985310072,INDIV,Other
0977415843,4373120655,3603610100,INDIV,Other
0979415852,6452120808,0882910110,INDIV,Other
0981415855,1999020823,8320210064,MISSING,Other
0985215875,0227031562,6734910153,MISSING,Other
0985215875,2081632345,6734910153,MISSING,Other
0988115850,6550520798,6563610111,MISSING,Other
0988115850,6795220800,6563610111,MISSING,Other
0988715750,0666120807,8278010077,INDIV,Other
0988715750,1343420807,2026710109,INDIV,Other
0990715823,8855120805,2637310114,INDIV,Other
0990715823,8892620805,6972010031,INDIV,Other
0995315732,2261528547,7967010058,INDIV,Other
0995315732,4203728546,6685310092,INDIV,Other
0995315732,8010336991,9002510095,INDIV,Other
0995315732,8192437312,9002510095,INDIV,Other
0995315732,9028437006,3573310019,INDIV,Other
1001715796,2494724043,9963910036,INDIV,Other
1001715796,5027724028,1720810005,INDIV,Other
1001715796,5748520726,8274810016,INDIV,Other
1001915740,2567020788,0925710030,INDIV,Other
1001915740,3538520788,0925710030,INDIV,Other
1001915740,3820720788,2273410062,INDIV,Other
1001915740,3910020788,2273410062,INDIV,Other
1005115749,0364920546,9840710023,INDIV,Other
1007615693,4471122845,2519710055,INDIV,Other
1007615693,4636422815,1798110023,INDIV,Other
1009715855,1003435670,6269510076,INDIV,Other
1009715855,1323135667,8661110113,INDIV,Other
1010215789,5729720334,5337110101,INDIV,Other
1010215789,6359220396,1279110070,INDIV,Other
1016015840,8247822180,0943910027,INDIV,Other
1016015840,8991822175,2405410061,INDIV,Other
1016115803,8619832094,9816210011,INDIV,Other
1016115803,8959532068,0254710091,INDIV,Other
1018215773,6467020759,2370310043,INDIV,Other
1018215773,9877920396,5114710010,INDIV,Other
1018415861,6508220854,8295710106,INDIV,Other
1018415861,6549620854,3952310073,INDIV,Other
1020115855,2544720823,8583710025,INDIV,Other
1020115855,2635820823,8401610108,INDIV,Other
1020215787,1539720749,0884510061,INDIV,Other
1020215787,1827020724,3922210025,INDIV,Other
1022515795,3250320387,3340410100,INDIV,Other
1022715849,3848920793,0230810058,MISSING,Other
1024215726,1415220770,3122510004,INDIV,Other
1024215726,2985020401,6817310039,INDIV,Other
1029415738,1235520883,1593810054,MULTI,Other
1032215746,4253820340,9179510054,INDIV,Other
1032315857,2237920833,9644710059,INDIV,Other
1032315857,2339420833,2716310091,INDIV,Other
1033315713,3392220608,9006210094,INDIV,Other
1033315713,4733420614,7747610012,INDIV,Other
1036015748,2521020828,5235410045,INDIV,Other
1036015748,2683520828,6214510015,INDIV,Other
1036215686,0019020857,9585410044,INDIV,Other
1036215686,1946331023,9585410044,INDIV,Other
1036215722,1974420432,9772310065,MISSING,Other
1036515762,6436420643,5327310033,INDIV,Other
1040215782,4399020471,3183810107,INDIV,Other
1040215782,6480820615,0245010076,INDIV,Other
