"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Jose, CA"
"Location:","Lat, Lon: 37.33, -121.9"
"Lat (deg N):","37.33"
"Long (deg W):","121.9"
"Elev (m):","24.375"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","14","18","26","11","8","1","9.824","6.623","36.679","15.605"
"4","14","19","0","0","7","1","0","7","0","0"
"4","14","20","0","0","6","1","0","6","0","0"
"4","14","21","0","0","6","1","0","6","0","0"
"4","14","22","0","0","5","1","0","5","0","0"
"4","14","23","0","0","5","1","0","5","0","0"
"4","15","0","0","0","5","1","0","5","0","0"
"4","15","1","0","0","5","1","0","5","0","0"
"4","15","2","0","0","4","1","0","4","0","0"
"4","15","3","0","0","4","1","0","4","0","0"
"4","15","4","0","0","5","0","0","5","0","0"
"4","15","5","0","0","5","0","0","5","0","0"
"4","15","6","371","61","7","0","113.524","8.285","334.881","307.93"
"4","15","7","602","104","9","1","342.408","18.374","1123.614","1077.131"
"4","15","8","741","125","12","1","584.736","29.901","1922.232","1850.08"
"4","15","9","813","140","14","1","793.075","38.934","2534.706","2438.852"
"4","15","10","875","138","16","1","956.113","46.184","2956.291","2842.095"
"4","15","11","885","146","17","2","1030.76","44.935","3210.342","3084.296"
"4","15","12","878","151","18","2","1035.965","46.213","3205.293","3079.489"
"4","15","13","863","147","19","2","975.222","45.693","3024.15","2906.848"
"4","15","14","822","142","18","2","833.489","41.091","2639.224","2538.977"
"4","15","15","751","131","18","2","634.62","35.681","2040.902","1964.43"
"4","15","16","601","120","16","1","393.574","29.373","1255.114","1204.812"
"4","15","17","381","81","13","1","159.049","17.913","479.921","449.811"
"4","15","18","14","10","11","1","9.522","9.618","35.092","14.048"
"4","15","19","0","0","9","1","0","9","0","0"
"4","15","20","0","0","8","1","0","8","0","0"
"4","15","21","0","0","8","1","0","8","0","0"
"4","15","22","0","0","7","1","0","7","0","0"
"4","15","23","0","0","7","1","0","7","0","0"
"4","16","0","0","0","7","1","0","7","0","0"
"4","16","1","0","0","7","1","0","7","0","0"
"4","16","2","0","0","7","1","0","7","0","0"
"4","16","3","0","0","6","1","0","6","0","0"
"4","16","4","0","0","6","0","0","6","0","0"
"4","16","5","0","0","7","0","0","7","0","0"
"4","16","6","0","40","10","1","37.952","8.645","140.461","117.436"
"4","16","7","1","128","12","1","122.539","13.776","443.209","413.917"
"4","16","8","58","237","14","1","268.452","21.024","936.541","895.213"
"4","16","9","767","150","16","1","770.533","38.854","2464.164","2371.218"
"4","16","10","826","151","17","2","925.869","41.825","2928.044","2815.129"
"4","16","11","839","159","18","2","1007.383","45.219","3132.923","3010.552"
"4","16","12","838","161","19","2","1015.098","46.58","3134.712","3012.257"
"4","16","13","832","151","19","3","950.559","42.083","3003.104","2886.77"
"4","16","14","796","143","18","3","813.279","37.883","2617.336","2518.017"
"4","16","15","730","131","17","3","620.979","32.185","2031.862","1955.724"
"4","16","16","617","110","15","2","390.807","25.774","1265.564","1214.951"
"4","16","17","230","83","13","1","128.52","16.905","407.04","378.542"
"4","16","18","30","12","11","1","10.609","9.481","39.122","18.004"
"4","16","19","0","0","9","1","0","9","0","0"
"4","16","20","0","0","9","1","0","9","0","0"
"4","16","21","0","0","9","1","0","9","0","0"
"4","16","22","0","0","9","1","0","9","0","0"
"4","16","23","0","0","9","1","0","9","0","0"
"4","17","0","0","0","9","1","0","9","0","0"
"4","17","1","0","0","9","1","0","9","0","0"
"4","17","2","0","0","8","1","0","8","0","0"
"4","17","3","0","0","8","1","0","8","0","0"
"4","17","4","0","0","8","1","0","8","0","0"
"4","17","5","0","0","8","2","0","8","0","0"
"4","17","6","304","71","9","3","114.57","10.001","351.24","323.942"
"4","17","7","394","130","10","3","287.266","15.563","972.437","930.145"
"4","17","8","391","217","12","3","459.836","22.165","1579.407","1519"
"4","17","9","804","153","13","3","801.516","31.593","2656.902","2555.902"
"4","17","10","898","136","14","3","970.75","37.247","3141.669","3018.886"
"4","17","11","912","143","15","3","1055.517","40.506","3362.984","3229.53"
"4","17","12","910","145","15","4","1062.346","38.543","3418.545","3282.34"
"4","17","13","901","137","15","4","994.198","37.139","3220.301","3093.779"
"4","17","14","859","133","15","4","854.709","34.083","2802.743","2695.419"
"4","17","15","466","216","14","4","532.184","25.958","1800.925","1733.054"
"4","17","16","646","116","13","3","409.782","22.595","1347.165","1294.094"
"4","17","17","422","82","11","2","168.794","15.104","511.95","481.118"
"4","17","18","24","14","9","2","13.085","7.861","48.594","27.302"
